"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.023198475E1,2.608945274E1,-2.321796036E1,7.712847710E0
2.024192375E1,2.615284729E1,-2.321037674E1,7.669225693E0
2.025186275E1,2.626259613E1,-2.330551147E1,7.614488602E0
2.026180275E1,2.626033020E1,-2.325356674E1,7.546666145E0
2.027174175E1,2.615827560E1,-2.333067513E1,7.392823219E0
2.028168075E1,2.618765259E1,-2.338141632E1,7.404142380E0
2.029161975E1,2.613660812E1,-2.327210236E1,7.461725235E0
2.030155875E1,2.625987244E1,-2.339643478E1,7.120724678E0
2.031149775E1,2.619224739E1,-2.338680458E1,7.243903160E0
2.032143675E1,2.614633179E1,-2.341371155E1,7.588603973E0
2.033137575E1,2.616788864E1,-2.337240028E1,7.424910545E0
2.034131475E1,2.613610268E1,-2.338537788E1,7.312247276E0
2.035125375E1,2.627623367E1,-2.330024719E1,7.149484634E0
2.036119275E1,2.613937569E1,-2.314081383E1,7.116118431E0
2.037113175E1,2.623426628E1,-2.311385345E1,7.232865334E0
2.038107075E1,2.619326591E1,-2.323181152E1,7.048427582E0
2.039100975E1,2.617754745E1,-2.326968384E1,6.753022194E0
2.040094875E1,2.632013321E1,-2.341062546E1,6.826212883E0
2.041088875E1,2.632013321E1,-2.341062546E1,6.826212883E0
2.042082775E1,2.638158607E1,-2.343811989E1,6.642423630E0
2.043076675E1,2.639331245E1,-2.347924042E1,6.807289124E0
2.044070575E1,2.649084473E1,-2.353090668E1,6.729201317E0
2.045064475E1,2.639193344E1,-2.345144844E1,6.575744629E0
2.046058375E1,2.658924103E1,-2.345573044E1,6.666467667E0
2.047052275E1,2.661352158E1,-2.342997742E1,6.517893791E0
2.048046175E1,2.661570549E1,-2.339615440E1,6.534729958E0
2.049040075E1,2.657664871E1,-2.329451752E1,5.932024956E0
2.050033975E1,2.646568298E1,-2.324594116E1,5.965665817E0
2.051027875E1,2.666044426E1,-2.346341515E1,5.902179718E0
2.052021775E1,2.670941353E1,-2.348219299E1,5.850708008E0
2.053015675E1,2.675606537E1,-2.348666382E1,5.548673630E0
2.054009575E1,2.679634857E1,-2.356125832E1,5.213871002E0
2.055003575E1,2.680313110E1,-2.349661255E1,4.939844131E0
2.055997475E1,2.708785248E1,-2.347186089E1,4.773859978E0
2.056991375E1,2.715402985E1,-2.353914261E1,4.730396271E0
2.057985275E1,2.695870399E1,-2.345698166E1,4.636909485E0
2.058979175E1,2.700914955E1,-2.334718513E1,4.177799225E0
2.059973075E1,2.711460114E1,-2.334976578E1,3.728744507E0
2.060966975E1,2.710098267E1,-2.335541153E1,3.529428482E0
2.061960875E1,2.721625328E1,-2.334799194E1,3.424835205E0
2.062954775E1,2.723029709E1,-2.343061066E1,3.226993561E0
2.063948675E1,2.725738144E1,-2.344257355E1,2.799268723E0
2.064942575E1,2.735147858E1,-2.339810181E1,2.821157455E0
2.065936475E1,2.738061714E1,-2.355716324E1,2.500299454E0
2.066930375E1,2.736218834E1,-2.353999519E1,2.383829117E0
2.067924275E1,2.736218834E1,-2.353999519E1,2.383829117E0
2.068918275E1,2.718751526E1,-2.357403564E1,2.016281128E0
2.069912175E1,2.723069763E1,-2.361682129E1,1.857889175E0
2.070906075E1,2.705155373E1,-2.365062332E1,1.592885971E0
2.071899975E1,2.713089371E1,-2.378818893E1,1.045652390E0
2.072893875E1,2.711125183E1,-2.374784088E1,7.755374908E-1
2.073887775E1,2.711408806E1,-2.379178810E1,7.869930267E-1
2.074881675E1,2.700618362E1,-2.384994698E1,6.440658569E-1
2.075875575E1,2.711146355E1,-2.379934502E1,1.635818481E-1
2.076869475E1,2.701527214E1,-2.388593674E1,-2.498664856E-1
2.077863375E1,2.717108727E1,-2.379898834E1,-6.115760803E-1
2.078857275E1,2.717419243E1,-2.374860001E1,-8.008232117E-1
2.079851175E1,2.707630920E1,-2.379161072E1,-9.167098999E-1
2.080845075E1,2.693544769E1,-2.374829102E1,-1.325824738E0
2.081839075E1,2.712313080E1,-2.378229904E1,-1.768104553E0
2.082832975E1,2.711203384E1,-2.379888916E1,-2.099727631E0
2.083826875E1,2.707665062E1,-2.385643387E1,-2.406698227E0
2.084820775E1,2.706023788E1,-2.382347107E1,-3.039625168E0
2.085814988E1,2.694331741E1,-2.379908943E1,-3.229881287E0
2.086808888E1,2.692276955E1,-2.389590836E1,-3.604480743E0
2.087802787E1,2.678872299E1,-2.401263618E1,-4.032865524E0
2.088796687E1,2.659154892E1,-2.392339134E1,-4.449377060E0
2.089790587E1,2.644298363E1,-2.396756935E1,-4.717599869E0
2.090784488E1,2.632358932E1,-2.390671158E1,-5.098091125E0
2.091778388E1,2.617292786E1,-2.390014267E1,-5.428970337E0
2.092772287E1,2.608460426E1,-2.408481598E1,-5.707885742E0
2.093766187E1,2.613563919E1,-2.403197098E1,-5.768283844E0
2.094760087E1,2.610567093E1,-2.407555008E1,-6.060535431E0
2.095754088E1,2.610567093E1,-2.407555008E1,-6.060535431E0
2.096747988E1,2.590087128E1,-2.428637314E1,-6.307998657E0
2.097741887E1,2.578281975E1,-2.416271400E1,-6.649614334E0
2.098735787E1,2.577285385E1,-2.425725555E1,-6.628129959E0
2.099729687E1,2.570967293E1,-2.417993736E1,-6.954025269E0
2.100723588E1,2.564233971E1,-2.433098412E1,-7.471082687E0
2.101717488E1,2.554338074E1,-2.437812042E1,-7.702840805E0
2.102711387E1,2.552659035E1,-2.434423828E1,-7.720827103E0
2.103705287E1,2.538619232E1,-2.438878059E1,-8.060171127E0
2.104699187E1,2.506208992E1,-2.441774368E1,-8.660720825E0
2.105693087E1,2.496430206E1,-2.446424866E1,-8.860984802E0
2.106686988E1,2.488254547E1,-2.449375916E1,-9.244773865E0
2.107680888E1,2.472928810E1,-2.448564339E1,-9.349584579E0
2.108674787E1,2.463146210E1,-2.436086655E1,-9.611509323E0
2.109668687E1,2.445746613E1,-2.434167290E1,-9.827636719E0
2.110662688E1,2.440115547E1,-2.436900330E1,-1.023829651E1
2.111656588E1,2.422746849E1,-2.437168312E1,-1.067647552E1
2.112650488E1,2.414213181E1,-2.441583633E1,-1.114945984E1
2.113644387E1,2.400233269E1,-2.436789703E1,-1.121045876E1
2.114638287E1,2.375305557E1,-2.436614990E1,-1.198171997E1
2.115632187E1,2.369259834E1,-2.442863846E1,-1.238486862E1
2.116626088E1,2.357864380E1,-2.450674438E1,-1.278117752E1
2.117619988E1,2.330933380E1,-2.446813965E1,-1.286150742E1
2.118613887E1,2.328328133E1,-2.457129097E1,-1.329797363E1
2.119607787E1,2.299865532E1,-2.454148293E1,-1.378096390E1
2.120601687E1,2.276283646E1,-2.464294624E1,-1.420147705E1
2.121595587E1,2.248142815E1,-2.455456352E1,-1.456862640E1
2.122589488E1,2.248142815E1,-2.455456352E1,-1.456862640E1
2.123583487E1,2.234198761E1,-2.457967758E1,-1.490999603E1
2.124577387E1,2.211820221E1,-2.460274124E1,-1.496984482E1
2.125571287E1,2.181628036E1,-2.473576546E1,-1.542057800E1
2.126565188E1,2.158467674E1,-2.465647507E1,-1.560939026E1
2.127559088E1,2.144179153E1,-2.488361359E1,-1.570450211E1
2.128552988E1,2.127093124E1,-2.480440712E1,-1.607379913E1
2.129546887E1,2.094380188E1,-2.480064011E1,-1.641845703E1
2.130540787E1,2.084133148E1,-2.475502014E1,-1.655195999E1
2.131534687E1,2.075015450E1,-2.474170685E1,-1.689389038E1
2.132528588E1,2.046324730E1,-2.477919197E1,-1.700595474E1
2.133522488E1,2.015543175E1,-2.479916191E1,-1.742190552E1
2.134516387E1,1.994894028E1,-2.470883942E1,-1.767142487E1
2.135510287E1,1.983838463E1,-2.481837082E1,-1.787909698E1
2.136504187E1,1.949570465E1,-2.473754501E1,-1.813157654E1
2.137498188E1,1.930589104E1,-2.455560684E1,-1.849771118E1
2.138492088E1,1.902747917E1,-2.478512955E1,-1.886345291E1
2.139485987E1,1.875621605E1,-2.451382637E1,-1.941100693E1
2.140479887E1,1.827955246E1,-2.435581017E1,-1.976720810E1
2.141473787E1,1.794725990E1,-2.428669167E1,-2.026287460E1
2.142467688E1,1.760779762E1,-2.426238060E1,-2.063395691E1
2.143461588E1,1.728663063E1,-2.404149628E1,-2.102420425E1
2.144455488E1,1.671535492E1,-2.400690460E1,-2.145769882E1
2.145449387E1,1.630405617E1,-2.395120049E1,-2.173562241E1
2.146443287E1,1.578228569E1,-2.380895042E1,-2.205058289E1
2.147437187E1,1.530288887E1,-2.375632477E1,-2.260158920E1
2.148431088E1,1.480983353E1,-2.371232224E1,-2.303530502E1
2.149424988E1,1.436098480E1,-2.368141556E1,-2.320112228E1
2.150418987E1,1.436098480E1,-2.368141556E1,-2.320112228E1
2.151412887E1,1.382808113E1,-2.374105263E1,-2.333291245E1
2.152406787E1,1.336000061E1,-2.368053436E1,-2.354208755E1
2.153400688E1,1.300014305E1,-2.366379929E1,-2.396299362E1
2.154394588E1,1.266374016E1,-2.358675194E1,-2.398080063E1
2.155388487E1,1.237680244E1,-2.371232033E1,-2.418282700E1
2.156382387E1,1.213628769E1,-2.356919861E1,-2.445874405E1
2.157376287E1,1.199028778E1,-2.358019638E1,-2.418715286E1
2.158370188E1,1.162271690E1,-2.378672409E1,-2.446187210E1
2.159364088E1,1.120598221E1,-2.376000977E1,-2.455607605E1
2.160357988E1,1.112228584E1,-2.386252785E1,-2.465764999E1
2.161351887E1,1.095216942E1,-2.382869720E1,-2.477086258E1
2.162345787E1,1.099740028E1,-2.387361717E1,-2.471225357E1
2.163339687E1,1.073997116E1,-2.389966393E1,-2.481513596E1
2.164333688E1,1.071739960E1,-2.389743805E1,-2.473228455E1
2.165327587E1,1.051985741E1,-2.405092812E1,-2.490081787E1
2.166321487E1,1.036789131E1,-2.393973541E1,-2.492404556E1
2.167315387E1,1.039533234E1,-2.404545593E1,-2.481861496E1
2.168309287E1,1.016631889E1,-2.415715408E1,-2.499946213E1
2.169303188E1,1.000216484E1,-2.401546669E1,-2.493458939E1
2.170297088E1,9.790307999E0,-2.400765991E1,-2.479603958E1
2.171290987E1,9.561609268E0,-2.402262115E1,-2.496570587E1
2.172284887E1,9.348335266E0,-2.402061272E1,-2.487814331E1
2.173278787E1,9.059011459E0,-2.412416840E1,-2.506611633E1
2.174272688E1,8.908584595E0,-2.412076187E1,-2.538573837E1
2.175266588E1,8.678649902E0,-2.406259346E1,-2.549851608E1
2.176260487E1,8.408782959E0,-2.411665344E1,-2.535580444E1
2.177254487E1,8.408782959E0,-2.411665344E1,-2.535580444E1
2.178248387E1,8.131177902E0,-2.404898071E1,-2.541726303E1
2.179242288E1,7.938117504E0,-2.405059052E1,-2.577664185E1
2.180236188E1,7.855761051E0,-2.410102272E1,-2.587228775E1
2.181230087E1,7.447871685E0,-2.413558197E1,-2.584379578E1
2.182223987E1,7.181742191E0,-2.405400658E1,-2.602132416E1
2.183217887E1,7.078228474E0,-2.402820206E1,-2.582497406E1
2.184211787E1,6.768401623E0,-2.392276764E1,-2.579051590E1
2.185205688E1,6.564108372E0,-2.386813354E1,-2.623742294E1
2.186199262E1,6.291803837E0,-2.375471115E1,-2.614686584E1
2.187193163E1,6.034451008E0,-2.381152725E1,-2.618451691E1
2.188187063E1,5.889269352E0,-2.389398956E1,-2.642571259E1
2.189180962E1,5.617501736E0,-2.389689255E1,-2.644251633E1
2.190174862E1,5.409380436E0,-2.379778290E1,-2.643976974E1
2.191168862E1,5.336448193E0,-2.376625824E1,-2.654710770E1
2.192162763E1,5.216278553E0,-2.356999969E1,-2.669839096E1
2.193156663E1,5.044459820E0,-2.364584351E1,-2.642515564E1
2.194150562E1,5.155935764E0,-2.352837181E1,-2.657325363E1
2.195144462E1,4.993772984E0,-2.364744568E1,-2.686518097E1
2.196138362E1,4.844834805E0,-2.369600487E1,-2.669930649E1
2.197132263E1,4.962430477E0,-2.367014694E1,-2.657706070E1
2.198126163E1,4.906399250E0,-2.367753410E1,-2.659728622E1
2.199120063E1,5.004753590E0,-2.370494080E1,-2.668343735E1
2.200113962E1,4.863068104E0,-2.374132919E1,-2.659330750E1
2.201107862E1,4.806784153E0,-2.384458160E1,-2.665164185E1
2.202101762E1,4.697651386E0,-2.373957062E1,-2.670829773E1
2.203095663E1,4.620580196E0,-2.383981133E1,-2.683124542E1
2.204089662E1,4.629024029E0,-2.386120224E1,-2.683459091E1
2.205083562E1,4.629024029E0,-2.386120224E1,-2.683459091E1
2.206077462E1,4.779263020E0,-2.393159676E1,-2.679573441E1
2.207071362E1,4.754648685E0,-2.400180054E1,-2.681470490E1
2.208065263E1,4.716663837E0,-2.408058739E1,-2.677361298E1
2.209059163E1,4.562416553E0,-2.409827232E1,-2.668558121E1
2.210053062E1,4.589361668E0,-2.404264641E1,-2.695625305E1
2.211046962E1,4.816714764E0,-2.389870453E1,-2.673153687E1
2.212040862E1,4.608051777E0,-2.386513710E1,-2.678504562E1
2.213034763E1,4.600766659E0,-2.392350388E1,-2.642050934E1
2.214028663E1,4.578772068E0,-2.389013100E1,-2.648818207E1
2.215022563E1,4.672065258E0,-2.383165359E1,-2.661533737E1
2.216016462E1,4.708322048E0,-2.380981255E1,-2.648257065E1
2.217010462E1,4.506291866E0,-2.395300484E1,-2.650150299E1
2.218004363E1,4.579292774E0,-2.385731888E1,-2.673957443E1
2.218998263E1,4.468313694E0,-2.384959412E1,-2.664455414E1
2.219992162E1,4.426455975E0,-2.390462685E1,-2.669012451E1
2.220986062E1,4.392809391E0,-2.382700157E1,-2.667285538E1
2.221979962E1,4.378605366E0,-2.373013496E1,-2.664540863E1
2.222973862E1,4.287703991E0,-2.383769417E1,-2.679005051E1
2.223967763E1,4.189699650E0,-2.385430145E1,-2.679370880E1
2.224961663E1,3.979650974E0,-2.390961266E1,-2.653476334E1
2.225955562E1,3.854198933E0,-2.382550621E1,-2.665065384E1
2.226949462E1,3.741721630E0,-2.381867409E1,-2.652632904E1
2.227943362E1,3.532401562E0,-2.387387466E1,-2.651187134E1
2.228937263E1,3.324096680E0,-2.387927055E1,-2.635105515E1
2.229931263E1,3.155727386E0,-2.404301643E1,-2.649393845E1
2.230925162E1,3.022641182E0,-2.410339737E1,-2.669694519E1
2.231919062E1,3.022641182E0,-2.410339737E1,-2.669694519E1
2.232912962E1,2.735584259E0,-2.393493271E1,-2.646139908E1
2.233906863E1,2.693379402E0,-2.391245461E1,-2.646721268E1
2.234900763E1,2.393632889E0,-2.383378220E1,-2.639276123E1
2.235894662E1,2.169394016E0,-2.382251358E1,-2.647224045E1
2.236888562E1,1.844430447E0,-2.378801155E1,-2.662755585E1
2.237882462E1,1.553380966E0,-2.366788483E1,-2.670974731E1
2.238876363E1,1.332054138E0,-2.377741623E1,-2.658842850E1
2.239870263E1,1.103128433E0,-2.386410904E1,-2.676103973E1
2.240864163E1,8.617243767E-1,-2.382099342E1,-2.669469833E1
2.241858062E1,6.746015549E-1,-2.373509407E1,-2.670143509E1
2.242852062E1,5.897650719E-1,-2.404211044E1,-2.668288422E1
2.243845963E1,1.593589783E-1,-2.392142105E1,-2.651937866E1
2.244839863E1,-1.755475998E-2,-2.404269981E1,-2.650317764E1
2.245833763E1,-4.881429672E-2,-2.402087975E1,-2.633928299E1
2.246827662E1,-1.041254997E-1,-2.400994301E1,-2.625758362E1
2.247821562E1,-1.808552742E-1,-2.404628181E1,-2.614113235E1
2.248815462E1,-2.657442093E-1,-2.395800781E1,-2.630784988E1
2.249809363E1,-2.865858078E-1,-2.400439453E1,-2.617017365E1
2.250803263E1,-3.599238396E-1,-2.410850525E1,-2.632899475E1
2.251797162E1,-3.137722015E-1,-2.417254448E1,-2.619453049E1
2.252791062E1,-5.541393757E-1,-2.438435364E1,-2.606211090E1
2.253784962E1,-5.449593067E-1,-2.440326691E1,-2.586301041E1
2.254778863E1,-7.432661057E-1,-2.445660210E1,-2.606463623E1
2.255772863E1,-8.968148232E-1,-2.457264709E1,-2.619541931E1
2.256766762E1,-9.317727089E-1,-2.452700043E1,-2.602194214E1
2.257760662E1,-1.212798834E0,-2.456241226E1,-2.585418701E1
2.258754562E1,-1.212798834E0,-2.456241226E1,-2.585418701E1
2.259748463E1,-1.374771595E0,-2.452406693E1,-2.595322800E1
2.260742363E1,-1.545945883E0,-2.449557877E1,-2.602047348E1
2.261736263E1,-1.713680744E0,-2.445179749E1,-2.613801956E1
2.262730162E1,-1.812386513E0,-2.447468185E1,-2.606777191E1
2.263724062E1,-2.320641041E0,-2.446667862E1,-2.621839523E1
2.264717962E1,-2.589540958E0,-2.431736183E1,-2.605281448E1
2.265711863E1,-2.967986822E0,-2.441760254E1,-2.586891174E1
2.266705763E1,-3.284399033E0,-2.435670853E1,-2.594359970E1
2.267699662E1,-3.331934929E0,-2.427853012E1,-2.578201294E1
2.268693562E1,-3.828464270E0,-2.436544037E1,-2.586433029E1
2.269687562E1,-4.142570496E0,-2.434964561E1,-2.572742462E1
2.270681463E1,-4.455942154E0,-2.432158279E1,-2.547549057E1
2.271675363E1,-4.969228268E0,-2.433656311E1,-2.545912933E1
2.272669262E1,-5.355455399E0,-2.441184616E1,-2.516392136E1
2.273663162E1,-5.614775181E0,-2.437713051E1,-2.507300568E1
2.274657062E1,-6.147117615E0,-2.445653152E1,-2.490772247E1
2.275650963E1,-6.554595947E0,-2.435303879E1,-2.494504929E1
2.276644863E1,-6.929223061E0,-2.437969208E1,-2.474904633E1
2.277638762E1,-7.239013672E0,-2.424171448E1,-2.467240143E1
2.278632662E1,-7.454933167E0,-2.422266006E1,-2.458069229E1
2.279626562E1,-7.759888649E0,-2.399920273E1,-2.439726639E1
2.280620462E1,-7.948626518E0,-2.405472946E1,-2.437821579E1
2.281614463E1,-8.168451309E0,-2.402594185E1,-2.425091553E1
2.282608362E1,-8.564685822E0,-2.415417480E1,-2.417249680E1
2.283602262E1,-8.738139153E0,-2.425591660E1,-2.418600082E1
2.284596162E1,-8.920408249E0,-2.402910233E1,-2.398060989E1
2.285590062E1,-9.286117554E0,-2.397931671E1,-2.398520279E1
2.286584013E1,-9.286117554E0,-2.397931671E1,-2.398520279E1
2.287577912E1,-9.558647156E0,-2.407324982E1,-2.397888947E1
2.288571812E1,-9.832153320E0,-2.412886620E1,-2.378713226E1
2.289565712E1,-1.003831387E1,-2.416224861E1,-2.339456558E1
2.290559612E1,-1.046744537E1,-2.423143768E1,-2.330546570E1
2.291553513E1,-1.084501457E1,-2.419804573E1,-2.320373917E1
2.292547413E1,-1.110712051E1,-2.419140244E1,-2.293597794E1
2.293541312E1,-1.154634571E1,-2.418280792E1,-2.267081451E1
2.294535312E1,-1.180089378E1,-2.433569717E1,-2.225546646E1
2.295529212E1,-1.211455059E1,-2.421483803E1,-2.209387589E1
2.296523113E1,-1.244273949E1,-2.439404488E1,-2.200104523E1
2.297517013E1,-1.271845245E1,-2.441581535E1,-2.182144928E1
2.298510912E1,-1.304767418E1,-2.437822723E1,-2.153263855E1
2.299504812E1,-1.326734543E1,-2.448259544E1,-2.115800095E1
2.300498712E1,-1.346562767E1,-2.444639969E1,-2.093361282E1
2.301492613E1,-1.374205017E1,-2.464200592E1,-2.067655945E1
2.302486513E1,-1.396099281E1,-2.458624649E1,-2.054146194E1
2.303480412E1,-1.434743500E1,-2.470348740E1,-1.999748230E1
2.304474312E1,-1.464100456E1,-2.475513840E1,-1.988716507E1
2.305468212E1,-1.492032623E1,-2.471352386E1,-1.967869949E1
2.306462112E1,-1.520221710E1,-2.475513458E1,-1.930634308E1
2.307456113E1,-1.548608208E1,-2.464823532E1,-1.919770050E1
2.308450012E1,-1.579496384E1,-2.469465828E1,-1.895756531E1
2.309443912E1,-1.613170433E1,-2.456214142E1,-1.852381897E1
2.310437812E1,-1.649783516E1,-2.456912804E1,-1.820330429E1
2.311431713E1,-1.677660751E1,-2.455860519E1,-1.798979187E1
2.312425613E1,-1.690710068E1,-2.454076576E1,-1.769394684E1
2.313419513E1,-1.690710068E1,-2.454076576E1,-1.769394684E1
2.314413412E1,-1.737908936E1,-2.448667526E1,-1.797946167E1
2.315407312E1,-1.754712105E1,-2.459465408E1,-1.786173248E1
2.316401212E1,-1.775426292E1,-2.444599152E1,-1.751461029E1
2.317395113E1,-1.798989296E1,-2.439474106E1,-1.692583084E1
2.318389013E1,-1.813526535E1,-2.423856354E1,-1.697352982E1
2.319382912E1,-1.828310394E1,-2.419316483E1,-1.669955826E1
2.320376912E1,-1.845884705E1,-2.418807983E1,-1.651218414E1
2.321370812E1,-1.867396927E1,-2.420154572E1,-1.639730835E1
2.322364713E1,-1.874951744E1,-2.425896454E1,-1.616086960E1
2.323358613E1,-1.886117363E1,-2.429919052E1,-1.602563477E1
2.324352512E1,-1.886143875E1,-2.428471375E1,-1.573384857E1
2.325346412E1,-1.896170044E1,-2.441650772E1,-1.549174881E1
2.326340312E1,-1.908490944E1,-2.445347214E1,-1.521318054E1
2.327334213E1,-1.933337402E1,-2.437533188E1,-1.505593491E1
2.328328113E1,-1.944787216E1,-2.442061996E1,-1.501306152E1
2.329322013E1,-1.948564529E1,-2.441586876E1,-1.494673538E1
2.330315912E1,-1.944959831E1,-2.436804771E1,-1.475540924E1
2.331309812E1,-1.960265350E1,-2.431843567E1,-1.470205688E1
2.332303712E1,-1.977754593E1,-2.428632736E1,-1.455593491E1
2.333297713E1,-1.993414497E1,-2.431599426E1,-1.449872589E1
2.334291613E1,-2.000132179E1,-2.434514618E1,-1.443110657E1
2.335285512E1,-2.003408623E1,-2.440936470E1,-1.414361191E1
2.336279412E1,-2.010164833E1,-2.449249458E1,-1.403801346E1
2.337273312E1,-2.004665947E1,-2.461595917E1,-1.380816269E1
2.338267213E1,-2.035629463E1,-2.446135521E1,-1.371279144E1
2.339261113E1,-2.039095306E1,-2.454220009E1,-1.333705902E1
2.340255012E1,-2.043658829E1,-2.474534607E1,-1.309208679E1
2.341248912E1,-2.043658829E1,-2.474534607E1,-1.309208679E1
2.342242812E1,-2.050629616E1,-2.481414413E1,-1.310437775E1
2.343236713E1,-2.068442917E1,-2.471184731E1,-1.278666306E1
2.344230613E1,-2.055108261E1,-2.475114441E1,-1.229638672E1
2.345224513E1,-2.071441269E1,-2.487422752E1,-1.195626450E1
2.346218512E1,-2.083154488E1,-2.487477493E1,-1.147451019E1
2.347212412E1,-2.112067604E1,-2.489495087E1,-1.147563934E1
2.348206313E1,-2.118349266E1,-2.501986313E1,-1.086732864E1
2.349200213E1,-2.131306267E1,-2.487353134E1,-1.053270721E1
2.350194112E1,-2.148784065E1,-2.493628502E1,-1.011253357E1
2.351188012E1,-2.168763542E1,-2.498052979E1,-9.930061340E0
2.352181912E1,-2.185038376E1,-2.501705933E1,-9.396471024E0
2.353175812E1,-2.198501396E1,-2.502803612E1,-8.877370834E0
2.354169713E1,-2.210894585E1,-2.503335381E1,-8.260242462E0
2.355163613E1,-2.237492752E1,-2.489656067E1,-7.740158081E0
2.356157512E1,-2.267315102E1,-2.462211609E1,-7.286697388E0
2.357151412E1,-2.278541565E1,-2.475297165E1,-6.777957916E0
2.358145312E1,-2.305247688E1,-2.484039497E1,-6.288732529E0
2.359139313E1,-2.302008820E1,-2.494973373E1,-5.662893295E0
2.360133213E1,-2.322748756E1,-2.495149994E1,-5.486301422E0
2.361127112E1,-2.323600769E1,-2.503163528E1,-5.097536087E0
2.362121012E1,-2.316515350E1,-2.501822281E1,-4.483083725E0
2.363114912E1,-2.290854645E1,-2.517804718E1,-4.292987823E0
2.364108813E1,-2.289253998E1,-2.539571190E1,-4.098821640E0
2.365102713E1,-2.278717422E1,-2.556352425E1,-3.485021591E0
2.366096612E1,-2.284734154E1,-2.555702209E1,-3.133981705E0
2.367090512E1,-2.280387115E1,-2.546857452E1,-2.997720718E0
2.368084412E1,-2.280387115E1,-2.546857452E1,-2.997720718E0
2.369078312E1,-2.279838753E1,-2.558516884E1,-2.771076202E0
2.370072213E1,-2.299441719E1,-2.540105820E1,-2.327873230E0
2.371066212E1,-2.325090027E1,-2.528785706E1,-1.863086700E0
2.372060112E1,-2.330134392E1,-2.505654144E1,-1.441694260E0
2.373054012E1,-2.356459618E1,-2.503451347E1,-1.085462570E0
2.374047913E1,-2.360638046E1,-2.481944275E1,-7.174644470E-1
2.375041813E1,-2.350303268E1,-2.480275726E1,-3.069057465E-1
2.376035713E1,-2.354080582E1,-2.491717911E1,1.519966125E-1
2.377029612E1,-2.347648811E1,-2.501482582E1,7.069206238E-2
2.378023512E1,-2.346446991E1,-2.493438339E1,1.706943512E-1
2.379017412E1,-2.333985901E1,-2.480670738E1,-4.210853577E-2
2.380011313E1,-2.336680031E1,-2.509138680E1,2.501735687E-1
2.381005213E1,-2.315553856E1,-2.516166687E1,5.726833344E-1
2.381999112E1,-2.317734528E1,-2.519233513E1,9.086189270E-1
2.382993012E1,-2.313157082E1,-2.500701141E1,7.403240204E-1
2.383987012E1,-2.332319641E1,-2.518676376E1,1.016597748E0
2.384980913E1,-2.332312202E1,-2.513397217E1,1.095468521E0
2.385974817E1,-2.337983131E1,-2.509288979E1,1.281700134E0
2.386968717E1,-2.335469818E1,-2.512741470E1,1.164598465E0
2.387962617E1,-2.330584526E1,-2.518102646E1,9.697895050E-1
2.388956517E1,-2.323071289E1,-2.514683533E1,6.467399597E-1
2.389950417E1,-2.341290283E1,-2.519888878E1,6.373329163E-1
2.390944317E1,-2.327587509E1,-2.501558876E1,3.410263062E-1
2.391938217E1,-2.330635643E1,-2.507411957E1,6.336460114E-1
2.392932117E1,-2.347155571E1,-2.526968002E1,4.614944458E-1
2.393926017E1,-2.325276947E1,-2.519104958E1,6.224784851E-1
2.394919917E1,-2.334896851E1,-2.523044395E1,6.704788208E-1
2.395913917E1,-2.334896851E1,-2.523044395E1,6.704788208E-1
2.396907817E1,-2.320706177E1,-2.517071342E1,1.425437927E-1
2.397901717E1,-2.326883698E1,-2.526253510E1,2.221126556E-1
2.398895617E1,-2.322819328E1,-2.531870842E1,2.520847321E-1
2.399889517E1,-2.321175575E1,-2.544951057E1,-2.152061462E-2
2.400883417E1,-2.313946533E1,-2.548183632E1,-1.036262512E-1
2.401877317E1,-2.316090584E1,-2.553959274E1,-2.697315216E-1
2.402871217E1,-2.327981377E1,-2.543969727E1,8.131790161E-2
2.403865117E1,-2.304460907E1,-2.557863045E1,1.430511475E-4
2.404859017E1,-2.311935806E1,-2.564898872E1,-2.289772034E-1
2.405852917E1,-2.312858009E1,-2.549911499E1,-4.082698822E-1
2.406846817E1,-2.317126656E1,-2.550782013E1,-6.280155182E-1
2.407840717E1,-2.322550774E1,-2.550037575E1,-9.839019775E-1
2.408834717E1,-2.305606079E1,-2.547024536E1,-1.102079391E0
2.409828617E1,-2.302151299E1,-2.547872162E1,-1.198032379E0
2.410822517E1,-2.315153694E1,-2.544168472E1,-1.021823883E0
2.411816417E1,-2.321197891E1,-2.550716019E1,-9.813556671E-1
2.412810317E1,-2.329291916E1,-2.526059341E1,-1.346691132E0
2.413804217E1,-2.322881317E1,-2.537894821E1,-9.634227753E-1
2.414798117E1,-2.336755180E1,-2.544932175E1,-9.359264374E-1
2.415792017E1,-2.325529480E1,-2.541999817E1,-8.378143311E-1
2.416785917E1,-2.314839554E1,-2.544355011E1,-9.510898590E-1
2.417779817E1,-2.315662575E1,-2.548341560E1,-1.111690521E0
2.418773717E1,-2.311531448E1,-2.553995323E1,-1.096269608E0
2.419767617E1,-2.311758423E1,-2.546652222E1,-1.140642166E0
2.420761517E1,-2.302627373E1,-2.548766136E1,-1.442348480E0
2.421755517E1,-2.299954414E1,-2.552571487E1,-1.196960449E0
2.422749417E1,-2.299954414E1,-2.552571487E1,-1.196960449E0
2.423743317E1,-2.295281219E1,-2.542937279E1,-1.540180206E0
2.424737217E1,-2.303507042E1,-2.535880280E1,-1.645156860E0
2.425731117E1,-2.304574394E1,-2.536926079E1,-1.875669479E0
