"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.641166537E1,-9.256451111E0,2.731519775E0,-4.150868225E-1
1.642160438E1,-9.249864807E0,2.755170593E0,-4.899311829E-1
1.643154338E1,-9.364077301E0,2.698737946E0,-6.511459351E-1
1.644148237E1,-9.385033722E0,2.809507599E0,-5.668711853E-1
1.645142137E1,-9.283844147E0,2.949316864E0,-4.769082642E-1
1.646136037E1,-9.208700409E0,2.982847137E0,-4.878355408E-1
1.647129937E1,-9.194030914E0,3.027454376E0,-5.900729370E-1
1.648123838E1,-9.181606750E0,3.126398621E0,-6.700067139E-1
1.649117738E1,-9.199868774E0,3.237018585E0,-7.071295166E-1
1.650111637E1,-9.240584106E0,3.301983490E0,-6.861730957E-1
1.651105537E1,-9.174721069E0,3.356021118E0,-7.373666382E-1
1.652099437E1,-9.037007446E0,3.467838593E0,-7.123686218E-1
1.653093338E1,-8.970246277E0,3.580404510E0,-6.478527832E-1
1.654087238E1,-9.024583282E0,3.645668793E0,-6.619235229E-1
1.655081137E1,-9.148974609E0,3.690874786E0,-7.090754700E-1
1.656075037E1,-9.114246826E0,3.738775177E0,-6.514453125E-1
1.657068937E1,-8.955127716E0,3.773053894E0,-6.480024719E-1
1.658062837E1,-8.984317017E0,3.788771210E0,-6.206094360E-1
1.659056738E1,-9.124725037E0,3.918401642E0,-5.783972168E-1
1.660050638E1,-9.156159668E0,4.089196472E0,-5.933660889E-1
1.661044537E1,-9.121880951E0,4.203558655E0,-5.049000549E-1
1.662038437E1,-9.081165619E0,4.309538269E0,-3.396437073E-1
1.663032337E1,-9.002878418E0,4.336482239E0,-4.343966675E-1
1.664026238E1,-8.984766083E0,4.440066833E0,-3.897894287E-1
1.665020138E1,-8.826545105E0,4.643194427E0,-2.519261169E-1
1.666014037E1,-8.564290466E0,4.756658478E0,-1.748364258E-1
1.667007937E1,-8.391549683E0,4.760101318E0,-2.604583740E-1
1.668001937E1,-8.294102325E0,4.844226379E0,-2.888992310E-1
1.668995838E1,-8.099956055E0,5.004542999E0,-3.370989990E-1
1.669989738E1,-8.026159515E0,5.170996857E0,-2.342628479E-1
1.670983637E1,-7.986192627E0,5.404361572E0,1.170565796E-1
1.671977537E1,-7.857011261E0,5.687872009E0,3.523672485E-1
1.672971437E1,-7.762108612E0,5.839057617E0,3.411405945E-1
1.673965337E1,-7.748037872E0,5.850134583E0,1.818717957E-1
1.674959238E1,-7.685318298E0,5.952371979E0,5.209167480E-2
1.675953138E1,-7.599846039E0,6.135441284E0,-9.235794067E-2
1.676947037E1,-7.458240509E0,6.145769806E0,-1.519340515E-1
1.677940937E1,-7.300917664E0,6.109694824E0,-2.384541321E-1
1.678934837E1,-7.181166687E0,6.160738678E0,-2.677931213E-1
1.679928738E1,-6.971901855E0,6.325246582E0,-2.655477905E-1
1.680922638E1,-6.940916290E0,6.402785339E0,-2.399510193E-1
1.681916537E1,-7.001839600E0,6.483168182E0,-2.095642090E-1
1.682910437E1,-7.051087189E0,6.524182892E0,-2.564167786E-1
1.683904337E1,-7.251071320E0,6.553222504E0,-2.538720703E-1
1.684898237E1,-7.369175720E0,6.731202393E0,-1.469943237E-1
1.685891875E1,-7.431895294E0,6.795867920E0,-1.284329224E-1
1.686885775E1,-7.438032532E0,6.802753601E0,-2.303709412E-1
1.687879675E1,-7.336393890E0,6.826554108E0,-3.333567810E-1
1.688873575E1,-7.132218475E0,6.860683136E0,-4.204756165E-1
1.689867475E1,-6.839577026E0,6.940467224E0,-5.264552307E-1
1.690861375E1,-6.630461884E0,6.931485901E0,-5.947132874E-1
1.691855275E1,-6.394103394E0,7.026388550E0,-5.468128967E-1
1.692849175E1,-6.268364868E0,7.192692719E0,-4.415817261E-1
1.693843175E1,-6.194718018E0,7.291636963E0,-3.794609070E-1
1.694837075E1,-6.098019104E0,7.388784943E0,-3.031196594E-1
1.695830975E1,-6.029761047E0,7.588320007E0,-1.922003174E-1
1.696824875E1,-5.795647888E0,7.693102112E0,-2.218386841E-1
1.697818775E1,-5.541925507E0,7.734715576E0,-3.739224243E-1
1.698812675E1,-5.651198273E0,7.719896393E0,-7.054829407E-1
1.699806575E1,-5.783822479E0,7.708220673E0,-8.800199890E-1
1.700800475E1,-5.890400848E0,7.734266510E0,-8.765771484E-1
1.701794375E1,-5.810317383E0,7.810158691E0,-1.019380188E0
1.702788275E1,-5.707032166E0,7.857610016E0,-1.187480621E0
1.703782175E1,-5.797593842E0,7.875273285E0,-1.272803192E0
1.704776075E1,-5.566474457E0,7.820337524E0,-1.319356384E0
1.705769975E1,-4.982838135E0,7.961643677E0,-1.104403381E0
1.706763875E1,-4.875211945E0,8.001161499E0,-9.898915100E-1
1.707757775E1,-4.947960663E0,8.031248932E0,-1.143322449E0
1.708751675E1,-4.940027161E0,8.100704498E0,-1.516197052E0
1.709745575E1,-4.773273926E0,7.952961731E0,-2.022444305E0
1.710739475E1,-4.571044464E0,8.044122162E0,-1.980980530E0
1.711733375E1,-4.295916595E0,8.286168823E0,-1.588945770E0
1.712727275E1,-4.377646637E0,8.226592712E0,-1.355281677E0
1.713721175E1,-4.561464386E0,8.236472168E0,-1.288221130E0
1.714715075E1,-4.524491272E0,8.335416412E0,-1.506916351E0
1.715708975E1,-4.633764038E0,8.216563568E0,-1.687141571E0
1.716702975E1,-4.571643219E0,8.386609955E0,-1.482068024E0
1.717696875E1,-4.336482239E0,8.459059296E0,-1.375639343E0
1.718690775E1,-3.914360046E0,8.475824432E0,-1.295705566E0
1.719684675E1,-3.556604004E0,8.608748016E0,-1.148711243E0
1.720678575E1,-3.496279449E0,8.601413269E0,-1.184935913E0
1.721672475E1,-3.563789062E0,8.613238678E0,-1.279090118E0
1.722666375E1,-3.686533813E0,8.646768951E0,-1.385818176E0
1.723660275E1,-3.790417786E0,8.629554749E0,-1.578018494E0
1.724654175E1,-3.875141602E0,8.671018524E0,-1.713786163E0
1.725648075E1,-3.851191406E0,8.732091522E0,-1.782343597E0
1.726641975E1,-3.677851868E0,8.810827789E0,-1.619482269E0
1.727635875E1,-3.535797272E0,8.873697052E0,-1.354682922E0
1.728629775E1,-3.345692596E0,8.892108765E0,-1.162632294E0
1.729623675E1,-3.399430847E0,8.903185730E0,-1.141077118E0
1.730617575E1,-3.431015167E0,8.926088104E0,-1.153351593E0
1.731611475E1,-3.310216370E0,9.013206940E0,-1.049018555E0
1.732605375E1,-3.224744110E0,9.052724762E0,-9.948312378E-1
1.733599275E1,-3.209924927E0,9.102421417E0,-9.861492920E-1
1.734593175E1,-3.290307770E0,9.162296906E0,-9.354048157E-1
1.735587075E1,-3.235970764E0,9.195976868E0,-8.884025574E-1
1.736580975E1,-3.147055664E0,9.217981110E0,-9.404942322E-1
1.737574875E1,-3.052153015E0,9.215436401E0,-9.898915100E-1
1.738568875E1,-2.928510132E0,9.249266052E0,-1.051862640E0
1.739562775E1,-2.864892426E0,9.279203796E0,-1.047222290E0
1.740556675E1,-2.860401764E0,9.287586365E0,-1.007554779E0
1.741550575E1,-2.838696899E0,9.306447144E0,-8.448431396E-1
1.742544475E1,-2.973716125E0,9.310788116E0,-7.217990112E-1
1.743538375E1,-3.141217804E0,9.248218231E0,-7.816744995E-1
1.744532275E1,-3.174149323E0,9.282796326E0,-7.906558228E-1
1.745526175E1,-3.097059631E0,9.308243408E0,-6.635700989E-1
1.746520075E1,-2.987936554E0,9.238787842E0,-5.330415344E-1
1.747513975E1,-2.985990601E0,9.220974884E0,-6.005511475E-1
1.748507875E1,-2.977757721E0,9.273515625E0,-7.631130981E-1
1.749501775E1,-2.921025696E0,9.310339050E0,-8.198451233E-1
1.750495675E1,-2.823728027E0,9.302555237E0,-8.259823608E-1
1.751489575E1,-2.661016388E0,9.308093719E0,-8.614585876E-1
1.752483475E1,-2.518213348E0,9.332942047E0,-7.538323975E-1
1.753477375E1,-2.435884552E0,9.360634460E0,-6.456074524E-1
1.754471275E1,-2.396366730E0,9.382489014E0,-5.510041809E-1
1.755465175E1,-2.291285248E0,9.460027771E0,-4.894821167E-1
1.756459075E1,-2.423011322E0,9.410480804E0,-7.364685059E-1
1.757452975E1,-2.393372955E0,9.380692749E0,-7.292834473E-1
1.758446875E1,-2.344873810E0,9.429341583E0,-8.277786255E-1
1.759440775E1,-2.425106964E0,9.312883759E0,-8.910969543E-1
1.760434675E1,-2.536175995E0,9.237290955E0,-9.753717041E-1
1.761428675E1,-2.404599609E0,9.349258118E0,-8.084687805E-1
1.762422575E1,-2.273621979E0,9.377998352E0,-6.288423157E-1
1.763416475E1,-2.201621704E0,9.442364502E0,-5.059478760E-1
1.764410375E1,-1.929936676E0,9.357490997E0,-3.787124634E-1
1.765404275E1,-1.648222504E0,9.344917145E0,-3.782633972E-1
1.766398175E1,-1.647324371E0,9.477092285E0,-4.424798584E-1
1.767392075E1,-1.677860870E0,9.544302521E0,-3.335064697E-1
1.768385975E1,-1.610800323E0,9.584568787E0,-3.439846802E-1
1.769379875E1,-1.609602814E0,9.491612091E0,-3.233276367E-1
1.770373775E1,-1.542093201E0,9.466464386E0,-3.049159241E-1
1.771367675E1,-1.508712616E0,9.508227539E0,-5.598358154E-2
1.772361575E1,-1.603615265E0,9.482181702E0,-1.131646729E-1
1.773355475E1,-1.544039154E0,9.599687347E0,2.894979858E-1
1.774349375E1,-1.573378143E0,9.779014435E0,2.180964661E-1
1.775343275E1,-1.430724792E0,9.832602997E0,-7.514373779E-2
1.776337175E1,-1.235530701E0,9.806257782E0,-9.340576172E-2
1.777331075E1,-1.086291046E0,9.816137238E0,-8.816665649E-2
1.778324975E1,-8.289761353E-1,9.907746735E0,-1.583706665E-1
1.779318875E1,-5.484594727E-1,9.956545258E0,-2.421963501E-1
1.780312775E1,-3.182382202E-1,9.968670044E0,-1.845661926E-1
1.781306775E1,-2.050735474E-1,9.980046387E0,-2.028282166E-1
1.782300675E1,-1.613644409E-1,9.968670044E0,-2.719844055E-1
1.783294575E1,-2.288740540E-1,9.958341522E0,-3.878434753E-1
1.784288475E1,-3.984713745E-1,9.917925568E0,-4.604425049E-1
1.785282350E1,-6.045927429E-1,9.838740234E0,-4.255650330E-1
1.786276250E1,-8.518785095E-1,9.740993500E0,-4.939727783E-1
1.787270150E1,-9.518705750E-1,9.647887115E0,-5.334906006E-1
1.788264050E1,-1.012344818E0,9.607920227E0,-5.077441406E-1
1.789257950E1,-1.017134857E0,9.568402405E0,-6.243516541E-1
1.790251850E1,-1.084345093E0,9.509275360E0,-4.231700134E-1
1.791245750E1,-9.806108093E-1,9.454189911E0,-4.200265503E-1
1.792239650E1,-9.345066833E-1,9.468410339E0,-4.995112610E-1
1.793233550E1,-8.800199890E-1,9.527238007E0,-4.668791199E-1
1.794227450E1,-8.012837219E-1,9.552984467E0,-4.269122314E-1
1.795221350E1,-6.905140686E-1,9.602830811E0,-3.661386108E-1
1.796215250E1,-5.327421570E-1,9.679471436E0,-2.725831604E-1
1.797209150E1,-4.092489624E-1,9.750573578E0,-1.818717957E-1
1.798203050E1,-3.158432007E-1,9.796528015E0,-2.136058044E-1
1.799196950E1,-2.309696960E-1,9.806257782E0,-1.698966980E-1
1.800190850E1,-1.582209778E-1,9.778415680E0,-1.610650635E-1
1.801184850E1,-1.239422607E-1,9.766440582E0,-1.981878662E-1
1.802178750E1,-1.207987976E-1,9.729766846E0,-3.204835510E-1
1.803172650E1,-2.043251038E-1,9.676477661E0,-2.848576355E-1
1.804166550E1,-2.850073242E-1,9.740245056E0,-1.895059204E-1
1.805160450E1,-2.583627319E-1,9.788893890E0,-1.920506287E-1
1.806154350E1,-1.841171265E-1,9.789193268E0,-1.142124939E-1
1.807148250E1,-3.966751099E-2,9.837991791E0,-1.130149841E-1
1.808142150E1,1.502874756E-1,9.882149963E0,-1.152603149E-2
1.809136050E1,2.191442871E-1,9.805209961E0,-1.721420288E-2
1.810129950E1,2.957849121E-1,9.748627625E0,-3.143463135E-2
1.811123850E1,3.544628906E-1,9.796378326E0,3.592529297E-2
1.812117750E1,2.891986084E-1,9.817185059E0,1.788780212E-1
1.813111650E1,2.772235107E-1,9.821376343E0,1.790277100E-1
1.814105550E1,2.906954956E-1,9.846374359E0,5.508544922E-2
1.815099450E1,2.743794250E-1,9.779313812E0,-2.679428101E-2
1.816093350E1,2.112107849E-1,9.743089142E0,-4.355941772E-2
1.817087250E1,2.216889954E-1,9.731862488E0,-1.095721436E-1
1.818081150E1,3.067121887E-1,9.772128754E0,-1.254391479E-1
1.819075150E1,3.555107117E-1,9.801617432E0,-1.258882141E-1
1.820069050E1,3.806584167E-1,9.777367859E0,-1.809736633E-1
1.821062950E1,4.239184570E-1,9.714049530E0,-2.559677124E-1
1.822056850E1,4.890330505E-1,9.710906067E0,-2.148033142E-1
1.823050750E1,5.105882263E-1,9.776020660E0,-1.697470093E-1
1.824044650E1,5.276527405E-1,9.809251556E0,-1.736389160E-1
1.825038550E1,5.200186157E-1,9.777667236E0,-1.907034302E-1
1.826032450E1,5.239105225E-1,9.763147430E0,-1.932481384E-1
1.827026350E1,4.652325439E-1,9.749974823E0,-1.877096558E-1
1.828020250E1,4.206253052E-1,9.726024628E0,-1.561253357E-1
1.829014150E1,4.435276794E-1,9.693542175E0,-1.601669312E-1
1.830008050E1,5.333409119E-1,9.687854004E0,-8.996292114E-2
1.831001950E1,5.936654663E-1,9.715097351E0,5.927673340E-2
1.831995850E1,6.474037170E-1,9.745334473E0,7.125183105E-2
1.832989750E1,6.194119263E-1,9.701176300E0,3.981719971E-2
1.833983650E1,5.834866333E-1,9.683063965E0,1.990859985E-2
1.834977550E1,4.468208313E-1,9.682465210E0,6.706054688E-2
1.835971450E1,3.041674805E-1,9.723928986E0,2.155517578E-2
1.836965350E1,2.793191528E-1,9.749525757E0,2.469863892E-2
1.837959350E1,3.324586487E-1,9.769733734E0,1.002914429E-2
1.838953250E1,4.299060059E-1,9.774523773E0,-3.802093506E-2
1.839947150E1,4.772076416E-1,9.758507080E0,-1.014889526E-1
1.840941050E1,4.584965515E-1,9.740245056E0,-1.342707825E-1
1.841934950E1,4.670288086E-1,9.745633850E0,-5.598358154E-2
1.842928850E1,5.284011841E-1,9.774523773E0,9.610015869E-2
1.843922750E1,5.002597046E-1,9.818382568E0,2.053729248E-1
1.844916650E1,4.107458496E-1,9.823022919E0,1.832189941E-1
1.845910550E1,3.321592712E-1,9.809700623E0,1.315763855E-1
1.846904450E1,2.891986084E-1,9.801467743E0,8.217910767E-2
1.847898350E1,2.562670898E-1,9.778565369E0,5.254074097E-2
1.848892250E1,2.555186462E-1,9.790241089E0,7.065307617E-2
1.849886150E1,2.859054565E-1,9.800719299E0,1.260379028E-1
1.850880050E1,3.685336304E-1,9.808203735E0,1.743873596E-1
1.851873950E1,3.984713745E-1,9.790091400E0,1.927990723E-1
1.852867850E1,4.396357727E-1,9.776320038E0,1.929487610E-1
1.853861750E1,4.739144897E-1,9.792935486E0,1.761836243E-1
1.854855650E1,4.926255798E-1,9.777966614E0,1.323248291E-1
1.855849650E1,4.808001709E-1,9.762997742E0,1.859133911E-1
1.856843550E1,4.182302856E-1,9.768236847E0,2.014810181E-1
1.857837450E1,3.938310242E-1,9.767039337E0,2.520758057E-1
1.858831350E1,3.869453430E-1,9.750723267E0,2.540217590E-1
1.859825250E1,4.005670166E-1,9.732610931E0,2.823129272E-1
1.860819150E1,3.839515686E-1,9.740394745E0,2.549198914E-1
1.861813050E1,3.498225403E-1,9.730515289E0,2.260299683E-1
1.862806950E1,3.327580261E-1,9.712702332E0,2.501298523E-1
1.863800850E1,3.891906738E-1,9.730365601E0,2.695893860E-1
1.864794750E1,4.535568237E-1,9.785900116E0,3.273692322E-1
1.865788650E1,4.721182251E-1,9.795629883E0,3.306623840E-1
1.866782550E1,4.511618042E-1,9.779313812E0,3.150947571E-1
1.867776450E1,4.496649170E-1,9.793384552E0,3.296145630E-1
1.868770350E1,4.498146057E-1,9.805958405E0,3.221301270E-1
1.869764250E1,4.809498596E-1,9.813442841E0,2.628533936E-1
1.870758150E1,4.520599365E-1,9.810299377E0,2.025288391E-1
1.871752050E1,4.611909485E-1,9.809251556E0,1.769320679E-1
1.872745950E1,4.493655396E-1,9.794881439E0,1.660047913E-1
1.873739950E1,4.426295471E-1,9.828262024E0,1.344204712E-1
1.874733850E1,3.719764709E-1,9.831555176E0,2.038760376E-1
1.875727750E1,2.712359619E-1,9.848919067E0,3.213816833E-1
1.876721650E1,2.507286072E-1,9.885143738E0,4.261637878E-1
1.877715550E1,2.119592285E-1,9.904453583E0,5.173242188E-1
1.878709450E1,1.842668152E-1,9.919572144E0,5.403762817E-1
1.879703350E1,1.589694214E-1,9.923613739E0,4.067042542E-1
1.880697250E1,2.034269714E-1,9.881102142E0,2.727328491E-1
1.881691150E1,2.558180237E-1,9.846074982E0,1.957928467E-1
1.882685050E1,2.673440552E-1,9.818232880E0,1.043330383E-1
1.883678950E1,2.549198914E-1,9.787696381E0,1.185534668E-1
1.884672850E1,2.703378296E-1,9.759405212E0,1.838177490E-1
1.885666842E1,3.073109436E-1,9.740544434E0,2.347119141E-1
1.886660742E1,3.393443298E-1,9.776769104E0,3.106040955E-1
1.887654642E1,3.459306335E-1,9.814490662E0,3.125500488E-1
1.888648542E1,3.195854187E-1,9.779164124E0,3.179388428E-1
1.889642542E1,3.113525391E-1,9.779313812E0,2.755769348E-1
1.890636442E1,2.965333557E-1,9.749675446E0,2.742297363E-1
1.891630342E1,2.540217590E-1,9.745184784E0,2.668949890E-1
1.892624242E1,3.044668579E-1,9.790390778E0,2.679428101E-1
1.893618142E1,3.589535522E-1,9.805659027E0,2.865042114E-1
1.894612042E1,4.246669006E-1,9.743687897E0,2.668949890E-1
1.895605942E1,4.463717651E-1,9.690997467E0,2.703378296E-1
1.896599842E1,4.273612976E-1,9.711654510E0,2.820135498E-1
1.897593742E1,3.915856934E-1,9.762548676E0,3.261717224E-1
1.898587642E1,2.851570129E-1,9.785900116E0,3.242257690E-1
1.899581542E1,1.688488770E-1,9.745184784E0,3.595523071E-1
1.900575442E1,9.879455566E-2,9.732161865E0,3.573069763E-1
1.901569342E1,4.790039063E-2,9.772727509E0,3.514691162E-1
1.902563242E1,6.915618896E-2,9.824070740E0,2.243833923E-1
1.903557142E1,9.729766846E-2,9.808652802E0,5.343887329E-2
1.904551042E1,1.444496155E-1,9.796228638E0,-5.433700562E-2
1.905544942E1,2.863545227E-1,9.888885956E0,-8.562194824E-2
1.906538942E1,3.632945251E-1,9.903555450E0,4.550537109E-2
1.907532842E1,4.433779907E-1,9.928703156E0,3.203338623E-2
1.908526742E1,3.438349915E-1,9.965825958E0,2.245330811E-2
1.909520642E1,1.537303162E-1,9.793085175E0,2.472857666E-1
1.910514542E1,2.664459229E-2,9.693991241E0,3.387455750E-1
1.911508442E1,-3.158432007E-2,9.678273926E0,1.957928467E-1
1.912502342E1,-4.640350342E-2,9.785750427E0,8.262817383E-2
1.913496242E1,-7.828720093E-2,9.816735992E0,1.691482544E-1
1.914490142E1,-1.047821045E-1,9.704020386E0,2.664459229E-1
1.915484042E1,5.373825073E-2,9.646689606E0,2.505789185E-1
1.916477942E1,2.215393066E-1,9.523495789E0,1.999841309E-1
1.917471842E1,2.914439392E-1,9.433682556E0,2.442919922E-1
1.918465742E1,5.379812622E-1,9.503138123E0,2.893482971E-1
1.919459642E1,6.200106812E-1,9.533524933E0,2.438429260E-1
1.920453542E1,6.176156616E-1,9.547745361E0,1.300794983E-1
1.921447442E1,4.909790039E-1,9.550739136E0,8.891510010E-2
1.922441442E1,3.772155762E-1,9.570048981E0,1.881587219E-1
1.923435342E1,3.893403625E-1,9.680818634E0,1.145118713E-1
1.924429242E1,3.281176758E-1,9.731563110E0,8.726852417E-2
1.925423142E1,2.507286072E-1,9.710307312E0,-7.933502197E-3
1.926417042E1,2.610571289E-1,9.754615173E0,-6.885681152E-2
1.927410942E1,1.917512512E-1,9.760453033E0,-6.197113037E-2
1.928404842E1,2.185455322E-2,9.741741943E0,-3.921844482E-2
1.929398742E1,1.140628052E-1,9.806108093E0,3.293151855E-2
1.930392642E1,1.158590698E-1,9.789193268E0,-1.392105103E-2
1.931386542E1,1.691482544E-2,9.682165833E0,-1.152603149E-1
1.932380442E1,-1.661544800E-2,9.629475403E0,-2.127076721E-1
1.933374342E1,3.308120728E-2,9.730066223E0,-2.174977112E-1
1.934368242E1,1.240919495E-1,9.843829651E0,-1.950444031E-1
1.935362142E1,2.097138977E-1,9.824070740E0,-2.698887634E-1
1.936356042E1,1.146615601E-1,9.696685638E0,-2.836601257E-1
1.937350042E1,6.691085815E-2,9.529034271E0,9.580078125E-3
1.938343942E1,4.520599365E-2,9.527387695E0,7.559280396E-2
1.939337842E1,4.224215698E-1,1.004980133E1,-1.007405090E-1
1.940331742E1,5.104385376E-1,1.026191025E1,2.754272461E-2
1.941325642E1,4.037104797E-1,1.003243744E1,2.963836670E-2
1.942319542E1,4.016148376E-1,9.903106384E0,5.718109131E-2
1.943313442E1,4.447251892E-1,9.879156189E0,2.121089172E-1
1.944307342E1,1.589694214E-1,9.804760895E0,1.907034302E-1
1.945301242E1,-4.670288086E-2,9.827064514E0,4.674778748E-1
1.946295142E1,-3.487747192E-2,9.896370392E0,7.457492065E-1
1.947289042E1,1.113684082E-1,9.881700897E0,7.704478455E-1
1.948282942E1,2.395019531E-2,9.700427856E0,6.725514221E-1
1.949276842E1,-2.960842896E-1,9.406888275E0,4.775070190E-2
1.950270742E1,-5.075944519E-1,9.236542511E0,-2.856060791E-1
1.951264642E1,-7.590715027E-1,9.172625427E0,-2.806663513E-1
1.952258542E1,-8.096662903E-1,9.214388580E0,-3.040177917E-1
1.953252542E1,-7.044351196E-1,9.358239441E0,-1.924996948E-1
1.954246442E1,-7.714956665E-1,9.431886292E0,1.752854919E-1
1.955240342E1,-9.563612366E-1,9.564360809E0,4.803511047E-1
1.956234242E1,-9.948312378E-1,9.800868988E0,6.962022400E-1
1.957228142E1,-9.883946228E-1,9.958341522E0,8.201445007E-1
1.958222042E1,-8.863069153E-1,1.007614655E1,7.619155884E-1
1.959215942E1,-9.494755554E-1,1.004845413E1,6.499484253E-1
1.960209842E1,-6.183641052E-1,1.011177246E1,3.597019958E-1
1.961203742E1,-6.568341064E-1,1.006985962E1,1.263372803E-1
1.962197642E1,-5.777984619E-1,1.019050873E1,2.559677124E-2
1.963191542E1,-4.498146057E-1,1.026161087E1,1.194515991E-1
1.964185442E1,-5.228627014E-1,1.014994308E1,-1.267863464E-1
1.965179342E1,-5.833369446E-1,1.017329453E1,-3.116519165E-1
1.966173242E1,-5.770500183E-1,1.020682480E1,-3.594026184E-1
1.967167142E1,-5.915698242E-1,1.001851639E1,-3.077600098E-1
1.968161142E1,-5.848338318E-1,9.848619690E0,-7.125183105E-2
1.969155042E1,-5.746549988E-1,9.730365601E0,1.043330383E-1
1.970148942E1,-6.379733276E-1,9.630523224E0,2.005828857E-1
1.971142842E1,-4.317022705E-1,9.632469177E0,3.180885315E-1
1.972136742E1,-4.995112610E-1,9.620045013E0,-3.562591553E-2
1.973130642E1,-6.789880371E-1,9.505233765E0,2.649490356E-2
1.974124542E1,-7.000941467E-1,9.511071625E0,2.918930054E-1
1.975118442E1,-8.765771484E-1,9.479786682E0,-4.894821167E-2
1.976112342E1,-7.581733704E-1,9.470955048E0,-1.119671631E-1
1.977106242E1,-7.590715027E-1,9.327852631E0,3.240760803E-1
1.978100142E1,-1.118773499E0,9.153315582E0,1.627116394E-1
1.979094042E1,-7.641609192E-1,9.372759247E0,-9.280700684E-3
1.980087942E1,-2.363584900E-1,9.562115479E0,-3.097059631E-1
1.981081842E1,-4.632865906E-1,9.466614075E0,-5.278024292E-1
1.982075742E1,-5.203179932E-1,9.622589722E0,-6.084846497E-1
1.983069742E1,-4.046086121E-1,9.847721558E0,-6.638694763E-1
1.984063642E1,-2.989283752E-1,9.956395569E0,-4.704716492E-1
1.985057542E1,-2.713856506E-1,9.988279266E0,-4.034111023E-1
1.986051375E1,-2.100132751E-1,1.001881577E1,-4.450245667E-1
1.987045275E1,-9.190887451E-2,1.003288651E1,-5.592370605E-1
1.988039175E1,-4.909790039E-2,1.001911514E1,-4.110452271E-1
1.989033075E1,7.649093628E-2,1.000908600E1,2.713856506E-1
1.990026975E1,-3.098556519E-2,1.007449997E1,-6.489006042E-1
1.991020875E1,-1.537303162E-1,1.008408005E1,-8.379574585E-1
1.992014775E1,-4.715194702E-2,1.006087830E1,-7.219487000E-1
1.993008675E1,4.251159668E-2,1.006566833E1,-6.264472961E-1
1.994002575E1,-4.834945679E-2,1.010398865E1,-5.896238708E-1
1.994996475E1,-9.759704590E-2,1.007599686E1,-6.270460510E-1
1.995990375E1,-1.522334290E-1,9.997559967E0,-5.755531311E-1
1.996984375E1,-1.437011719E-1,9.925260315E0,-4.785548401E-1
1.997978275E1,-1.757345581E-1,9.849966888E0,-2.868035889E-1
1.998972175E1,-2.547702026E-1,9.815388794E0,-1.407073975E-2
1.999966075E1,-3.767665100E-1,9.798324280E0,8.307723999E-2
2.000959975E1,-5.825885010E-1,9.819580078E0,-7.738906860E-2
2.001953875E1,-5.996530151E-1,9.856702881E0,-3.077600098E-1
2.002947775E1,-5.827381897E-1,9.781858521E0,-3.875440979E-1
2.003941675E1,-5.289999390E-1,9.714947662E0,-3.734733582E-1
2.004935575E1,-4.658312988E-1,9.653874664E0,-2.992277527E-1
2.005929475E1,-3.444337463E-1,9.592651978E0,-2.987786865E-1
2.006923375E1,-2.384541321E-1,9.524693298E0,-3.441343689E-1
2.007917275E1,-1.935475159E-1,9.519304504E0,-3.516188049E-1
2.008911175E1,-2.050735474E-1,9.585915985E0,-1.546284485E-1
2.009905075E1,-2.535726929E-1,9.652976532E0,-4.984634399E-2
2.010898975E1,-2.850073242E-1,9.701625366E0,-1.422042847E-1
2.011892975E1,-2.809657288E-1,9.762848053E0,-3.135978699E-1
2.012886875E1,-2.402503967E-1,9.770781555E0,-4.712200928E-1
2.013880775E1,-2.421963501E-1,9.736652527E0,-7.099736023E-1
2.014874675E1,-2.806663513E-1,9.697434082E0,-7.179071045E-1
2.015868575E1,-3.200344849E-1,9.682016144E0,-6.715036011E-1
2.016862475E1,-3.237767029E-1,9.674232330E0,-5.309458923E-1
2.017856375E1,-3.291654968E-1,9.675280151E0,-3.379971313E-1
2.018850275E1,-3.107537842E-1,9.718240814E0,-2.023791504E-1
2.019844175E1,-2.724334717E-1,9.755812683E0,-2.424957275E-1
2.020838075E1,-2.978805542E-1,9.820178833E0,-3.200344849E-1
2.021831975E1,-2.908451843E-1,9.906549225E0,-4.641847229E-1
2.022825875E1,-2.817141724E-1,9.903405762E0,-4.911286926E-1
2.023819775E1,-2.451901245E-1,9.888287201E0,-4.944218445E-1
2.024813675E1,-2.151026917E-1,9.850116577E0,-4.638853455E-1
2.025807675E1,-2.541714478E-1,9.816885681E0,-4.155358887E-1
2.026801575E1,-3.121009827E-1,9.867330780E0,-3.330574036E-1
2.027795475E1,-3.332070923E-1,9.810598755E0,-3.144960022E-1
2.028789375E1,-3.634442139E-1,9.760453033E0,-2.847079468E-1
2.029783275E1,-3.565585327E-1,9.728419647E0,-2.531236267E-1
2.030777175E1,-3.119512939E-1,9.689201202E0,-2.275268555E-1
2.031771075E1,-3.234773254E-1,9.681417389E0,-3.806584167E-1
2.032764975E1,-3.176394653E-1,9.723779297E0,-4.340972900E-1
2.033758875E1,-2.498304749E-1,9.753717041E0,-4.294569397E-1
2.034752775E1,-1.794767761E-1,9.730066223E0,-3.730242920E-1
2.035746675E1,-1.851649475E-1,9.714498596E0,-3.341052246E-1
2.036740575E1,-1.739382935E-1,9.715995483E0,-3.372486877E-1
2.037734475E1,-1.176553345E-1,9.696086884E0,-3.376977539E-1
