"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.299288296E1,-5.089416504E-3,-2.446961517E0,1.233734436E1,1.257766721E1
1.300282196E1,6.735992432E-2,-2.052531738E0,1.143397293E1,1.161693423E1
1.301276096E1,-2.954855347E-1,-8.243357849E-1,2.488694733E1,2.490234905E1
1.302269996E1,-6.721023560E-1,3.095562744E0,4.903727646E1,4.913948222E1
1.303263896E1,-2.858306122E0,3.018173676E0,1.901361099E1,1.946269995E1
1.304257796E1,4.595443726E-2,5.347928925E0,-6.875202942E0,8.710388687E0
1.305251696E1,1.488055573E0,5.407205658E0,8.514144745E0,1.019523630E1
1.306245496E1,-1.113983459E0,-1.946252747E0,2.964854553E1,2.973323244E1
1.307239396E1,-9.717791748E-1,-6.222560120E-1,1.253942413E1,1.259240703E1
1.308233296E1,1.257235565E0,-1.470991058E0,9.599537659E-1,2.160084997E0
1.309227196E1,1.547032928E0,-2.320474548E0,5.635780334E0,6.288078641E0
1.310221096E1,-5.574407959E-1,5.339396667E-1,1.273686356E1,1.276023217E1
1.311214996E1,2.980302429E-1,2.183958435E-1,1.177197006E1,1.177776710E1
1.312208896E1,7.617658997E-1,3.613485718E-1,7.363936615E0,7.412045773E0
1.313202796E1,8.939410400E-1,9.539662170E-1,7.383695526E0,7.498542642E0
1.314196696E1,3.192860413E-1,3.421884155E-1,1.039917480E1,1.040970091E1
1.315190596E1,-3.329077148E-1,-8.726852417E-2,1.117501144E1,1.118030966E1
1.316184496E1,-5.598358154E-1,3.501219177E-1,9.616751862E0,9.639394061E0
1.317178296E1,-7.177574158E-1,5.282514954E-1,9.216933289E0,9.259918174E0
1.318172196E1,-6.273454285E-1,2.480342102E-1,9.990374908E0,1.001312509E1
1.319166096E1,-3.326083374E-1,2.594105530E-1,1.024215134E1,1.025083344E1
1.320159996E1,-4.119433594E-1,4.324507141E-1,9.906848602E0,9.924835524E0
1.321153896E1,-5.023553467E-1,3.037184143E-1,9.946516113E0,9.963823993E0
1.322147796E1,-6.286926270E-2,2.761756897E-1,1.008976822E1,1.009374303E1
1.323141696E1,-1.447489929E-1,3.177891541E-1,9.897567902E0,9.903726197E0
1.324135596E1,-8.951385498E-2,3.894900513E-1,9.542506256E0,9.550871210E0
1.325129496E1,-2.350112915E-2,3.408412170E-1,9.529333649E0,9.535456194E0
1.326123396E1,9.265731812E-2,2.911445618E-1,1.002734802E1,1.003200174E1
1.327117296E1,3.457809448E-2,3.436853027E-1,9.953401794E0,9.959393682E0
1.328111196E1,1.916015625E-2,3.335064697E-1,9.834848328E0,9.840520073E0
1.329104996E1,7.903564453E-2,3.017724609E-1,1.002165985E1,1.002651382E1
1.330098896E1,3.712280273E-2,2.845582581E-1,1.004456223E1,1.004866070E1
1.331092796E1,8.367599487E-2,3.052153015E-1,1.005578888E1,1.006076777E1
1.332086696E1,9.654922485E-2,2.826123047E-1,1.018616776E1,1.019054488E1
1.333080596E1,-4.101470947E-2,3.094065857E-1,9.818981323E0,9.823940598E0
1.334074496E1,7.259902954E-2,2.595602417E-1,9.787696381E0,9.791406568E0
1.335068396E1,1.083746338E-1,2.839595032E-1,9.967622223E0,9.972255053E0
1.336062296E1,1.146615601E-1,3.203338623E-1,9.981992340E0,9.987789151E0
1.337056196E1,2.110610962E-2,3.402424622E-1,9.730964355E0,9.736933690E0
1.338050096E1,5.718109131E-2,3.275189209E-1,9.802365875E0,9.808002604E0
1.339043996E1,1.046324158E-1,3.327580261E-1,9.917626190E0,9.923758617E0
1.340037796E1,1.058299255E-1,3.406915283E-1,9.903854828E0,9.910278056E0
1.341031696E1,1.148112488E-1,3.396437073E-1,9.912237396E0,9.918719155E0
1.342025596E1,1.062789917E-1,3.465293884E-1,9.930649109E0,9.937261673E0
1.343019496E1,1.043330383E-1,3.363505554E-1,9.869127045E0,9.875408128E0
1.344013396E1,7.619155884E-2,3.580554199E-1,9.832902374E0,9.839714322E0
1.345007296E1,1.184037781E-1,3.623963928E-1,9.905651093E0,9.912985129E0
1.346001196E1,9.086105347E-2,3.552113342E-1,9.848320312E0,9.855143013E0
1.346995096E1,6.676116943E-2,3.291654968E-1,9.869875488E0,9.875588546E0
1.347988996E1,1.062789917E-1,3.424877930E-1,9.862391052E0,9.868908267E0
1.348982896E1,1.453477478E-1,3.523672485E-1,9.792486420E0,9.799901985E0
1.349976796E1,3.098556519E-2,3.582051086E-1,9.814340973E0,9.820924587E0
1.350970696E1,-7.200027466E-2,4.245172119E-1,9.840536499E0,9.849952157E0
1.351964496E1,-1.577719116E-1,5.231620789E-1,9.790540466E0,9.805777540E0
1.352958396E1,-1.386117554E-1,5.848338318E-1,9.820478210E0,9.838853394E0
1.353952296E1,-1.627116394E-1,6.237528992E-1,9.876761169E0,9.897775202E0
1.354946196E1,-2.585124207E-1,6.117778015E-1,9.889335022E0,9.911611772E0
1.355940096E1,-4.047583008E-1,5.453160095E-1,9.928703156E0,9.951901586E0
1.356933996E1,-7.146139526E-1,4.797523499E-1,9.930649109E0,9.967879772E0
1.357927896E1,-8.837622070E-1,5.379812622E-1,9.990524597E0,1.004395546E1
1.358921796E1,-1.098116455E0,5.843847656E-1,9.991871796E0,1.006900528E1
1.359915696E1,-1.489103394E0,6.010002136E-1,9.951904907E0,1.008062704E1
1.360909596E1,-1.634750519E0,6.358776855E-1,9.942474518E0,1.009601650E1
1.361903496E1,-1.820514221E0,5.632786560E-1,9.930349731E0,1.011154789E1
1.362897296E1,-2.016007690E0,4.760101318E-1,9.912087708E0,1.012622118E1
1.363891196E1,-2.185605011E0,4.219725037E-1,9.798024902E0,1.004769735E1
1.364885096E1,-2.400558014E0,3.433859253E-1,9.839638367E0,1.013405525E1
1.365878996E1,-2.562820587E0,2.592608643E-1,9.929002533E0,1.025769744E1
1.366872896E1,-2.631228333E0,1.933978271E-1,1.003947281E1,1.038035546E1
1.367866796E1,-2.633623352E0,1.809736633E-1,9.982591095E0,1.032573718E1
1.368860696E1,-2.553240509E0,1.999841309E-1,9.887838135E0,1.021412619E1
1.369854596E1,-2.281555481E0,2.486329651E-1,9.887389069E0,1.015025992E1
1.370848496E1,-2.130669250E0,3.062631226E-1,1.002794678E1,1.025637680E1
1.371842396E1,-2.194286957E0,3.604504395E-1,9.944570160E0,1.019015679E1
1.372836296E1,-2.155367889E0,5.272036743E-1,9.621092834E0,9.873650884E0
1.373829958E1,-2.063608704E0,7.677534485E-1,9.680519257E0,9.927758021E0
1.374823858E1,-1.934127960E0,1.027463379E0,9.968220978E0,1.020597675E1
1.375817758E1,-1.924996948E0,1.232387238E0,1.004815475E1,1.030484379E1
1.376811658E1,-1.827998657E0,1.281335449E0,1.003558090E1,1.028086979E1
1.377805558E1,-1.840871887E0,1.142873383E0,1.015173935E1,1.038040369E1
1.378799458E1,-1.910177765E0,8.906478882E-1,1.034453842E1,1.055705962E1
1.379793358E1,-2.116748199E0,5.969586182E-1,1.011596375E1,1.035228018E1
1.380787258E1,-2.302362213E0,2.812651062E-1,9.797875214E0,1.006868117E1
1.381781158E1,-2.340083771E0,-1.766326904E-1,9.780661011E0,1.005825636E1
1.382775058E1,-2.234553223E0,-5.358856201E-1,9.808054047E0,1.007364510E1
1.383768958E1,-1.874252472E0,-7.316784668E-1,1.001148102E1,1.021165647E1
1.384762758E1,-1.413211212E0,-6.030958557E-1,1.009171417E1,1.020801575E1
1.385756658E1,-1.162632294E0,-3.945794678E-1,9.985435181E0,1.006063231E1
1.386750558E1,-1.011746063E0,-2.522254944E-1,9.971663818E0,1.002603247E1
1.387744458E1,-1.123413849E0,-5.313949585E-2,9.679172058E0,9.744293418E0
1.388738358E1,-9.270222473E-1,9.220825195E-2,9.735155640E0,9.779628211E0
1.389732258E1,-5.998027039E-1,1.796264648E-1,9.980495453E0,1.000011592E1
1.390726158E1,-4.917274475E-1,3.161425781E-1,9.998009033E0,1.001508495E1
1.391720058E1,-5.017565918E-1,5.809419250E-1,9.890532532E0,9.920276557E0
1.392713958E1,-1.609153748E-1,9.178912354E-1,1.002944366E1,1.007264406E1
1.393707858E1,4.028123474E-1,1.167272644E0,1.039333694E1,1.046643378E1
1.394701658E1,6.182144165E-1,1.230590973E0,1.031310379E1,1.040464574E1
1.395695558E1,6.337820435E-1,1.229842529E0,1.009351044E1,1.018789209E1
1.396689458E1,7.017407227E-1,1.156345367E0,9.854607239E0,9.947002487E0
1.397683358E1,6.384223938E-1,1.046623535E0,9.891430664E0,9.967116161E0
1.398677258E1,4.924758911E-2,7.593708801E-1,1.016640884E1,1.019484861E1
1.399671158E1,-6.545887756E-1,4.067042542E-1,1.003333557E1,1.006288813E1
1.400665058E1,-9.017248535E-1,-2.424957275E-2,9.785151672E0,9.826641797E0
1.401658958E1,-5.279521179E-1,-4.210743713E-1,9.762249298E0,9.785578594E0
1.402652858E1,1.802252197E-1,-5.421725464E-1,9.872120819E0,9.888640031E0
1.403646758E1,6.881190491E-1,-5.227130127E-1,1.000699036E1,1.004423181E1
1.404640658E1,9.586065674E-1,-5.656736755E-1,9.751471710E0,9.814790562E0
1.405634458E1,1.265318756E0,-7.406597900E-1,9.658365326E0,9.769013730E0
1.406628358E1,1.697619781E0,-8.539741516E-1,9.729617157E0,9.913457257E0
1.407622258E1,2.140698395E0,-7.849676514E-1,1.004486160E1,1.030038875E1
1.408616158E1,2.010469208E0,-5.736071777E-1,1.003123993E1,1.024679394E1
1.409610058E1,1.686991882E0,-3.185375977E-1,1.012674133E1,1.027123643E1
1.410603958E1,1.254690857E0,-3.055146790E-1,1.009889923E1,1.018112735E1
1.411597858E1,8.282276917E-1,-3.791615295E-1,1.000130219E1,1.004269735E1
1.412591758E1,4.331991577E-1,-4.032614136E-1,9.896819458E0,9.914500323E0
1.413585658E1,2.686912537E-1,-4.855902100E-1,1.014156052E1,1.015673385E1
1.414579558E1,2.935395813E-1,-5.897735596E-1,1.019335281E1,1.021461893E1
1.415573458E1,-1.598675537E-1,-7.433541870E-1,9.855804749E0,9.885090810E0
1.416567258E1,-4.800517273E-1,-9.229806519E-1,9.743687897E0,9.799071220E0
1.417561158E1,3.712280273E-2,-9.812095642E-1,9.865983582E0,9.914725530E0
1.418555058E1,6.557862854E-1,-7.991880798E-1,9.766141205E0,9.820706251E0
1.419548958E1,1.538051605E0,-6.216572571E-1,9.766889648E0,9.906775151E0
1.420542858E1,2.222278748E0,-6.010002136E-1,9.798473969E0,1.006527775E1
1.421536758E1,2.557581482E0,-4.821473694E-1,9.859696655E0,1.019741670E1
1.422530658E1,2.524051208E0,-3.025209045E-1,9.826914825E0,1.015039942E1
1.423524558E1,2.529140625E0,-1.261875916E-1,9.836494904E0,1.015721948E1
1.424518458E1,2.393672333E0,-5.328918457E-2,1.000339783E1,1.028593579E1
1.425512358E1,2.159110107E0,-1.975891113E-2,9.930649109E0,1.016267379E1
1.426506258E1,1.901795197E0,-2.395019531E-2,9.818981323E0,1.000148953E1
1.427500058E1,2.186054077E0,7.005432129E-2,9.940229187E0,1.017801043E1
1.428493958E1,2.908002777E0,3.549119568E-1,9.863738251E0,1.028959547E1
1.429487858E1,3.596121826E0,6.177653503E-1,9.809101868E0,1.046576350E1
1.430481758E1,4.045337677E0,7.688012695E-1,9.889634399E0,1.071264117E1
1.431475658E1,4.592300262E0,9.565109253E-1,9.786049805E0,1.085223044E1
1.432469558E1,4.489464111E0,1.121168518E0,1.001312759E1,1.103064056E1
1.433463458E1,-5.538482666E-2,4.328997803E-1,1.020173538E1,1.021106628E1
1.434457358E1,-1.303339691E0,-6.900650024E-2,1.034902908E1,1.043100471E1
1.435451258E1,8.196954346E-1,2.489323425E-1,1.049273026E1,1.052764248E1
1.436445158E1,1.420695648E0,-6.421646118E-2,9.700876923E0,9.804565923E0
1.437439058E1,1.568139038E0,-2.806663513E-1,9.303004303E0,9.438417383E0
1.438432858E1,1.853146362E0,-5.876779175E-1,9.367669830E0,9.567275204E0
1.439426758E1,2.161205750E0,-1.113983459E0,9.413773956E0,9.722700733E0
1.440420658E1,2.257006531E0,-1.431173859E0,9.451794891E0,9.822360397E0
1.441414558E1,2.022444305E0,-1.354982300E0,9.617051239E0,9.920379657E0
1.442408458E1,1.587448883E0,-1.164727936E0,9.671687622E0,9.870062137E0
1.443402358E1,1.071621552E0,-8.728349304E-1,9.881251831E0,9.977442123E0
1.444396258E1,8.782237244E-1,-4.990621948E-1,1.010054581E1,1.015092930E1
1.445390158E1,9.734257507E-1,-1.472937012E-1,1.012569351E1,1.017344200E1
1.446384058E1,1.060544586E0,9.879455566E-3,9.920919342E0,9.977449224E0
1.447377958E1,1.129251709E0,5.388793945E-3,9.924062805E0,9.988105978E0
1.448371758E1,1.091230774E0,-6.316864014E-2,9.857151947E0,9.917571244E0
1.449365658E1,7.659571838E-1,-2.008822632E-1,9.728419647E0,9.760593882E0
1.450359558E1,5.956114197E-1,-3.465293884E-1,9.873617706E0,9.897634171E0
1.451353458E1,1.021924896E0,-3.020718384E-1,1.000998413E1,1.006654659E1
1.452347358E1,1.859732666E0,-1.764830017E-1,1.015652939E1,1.032689891E1
1.453341258E1,2.177671509E0,-1.270857239E-1,9.971364441E0,1.020717947E1
1.454335158E1,2.206711121E0,-1.683998108E-1,9.798923035E0,1.004573666E1
1.455329058E1,2.237097931E0,-1.299298096E-1,9.692344666E0,9.948016587E0
1.456322958E1,2.033521271E0,1.646575928E-3,9.845925293E0,1.005372848E1
1.457316858E1,1.606609039E0,1.071771240E-1,9.964179382E0,1.009344095E1
1.458310758E1,1.345701599E0,2.227368164E-1,9.795180817E0,9.889696240E0
1.459304558E1,1.257235565E0,3.632945251E-1,9.809850311E0,9.896756403E0
1.460298458E1,1.140328674E0,5.123844910E-1,9.981094208E0,1.005908191E1
1.461292358E1,9.648934937E-1,7.333250427E-1,1.004291565E1,1.011577678E1
1.462286258E1,1.613195343E0,7.518864441E-1,1.013721954E1,1.029227635E1
1.463280158E1,2.462828522E0,4.275109863E-1,9.677675171E0,9.995283222E0
1.464274058E1,2.114353180E0,3.089575195E-1,9.469009094E0,9.707114780E0
1.465267958E1,1.109343109E0,4.998106384E-1,9.822424164E0,9.897498131E0
1.466261858E1,4.721182251E-1,6.623725891E-1,1.034558624E1,1.037751356E1
1.467255758E1,5.508544922E-2,6.128256226E-1,1.024724075E1,1.026569689E1
1.468249658E1,-3.474275208E-1,5.387297058E-1,1.017733612E1,1.019750490E1
1.469243558E1,-1.017733612E0,4.275109863E-1,1.030367340E1,1.036263639E1
1.470237358E1,-7.852670288E-1,4.999603271E-1,1.005728577E1,1.010027730E1
1.471231258E1,-2.318678284E-1,5.999523926E-1,9.759854279E0,9.781025565E0
1.472225158E1,-4.805007935E-1,5.408253479E-1,9.427245941E0,9.454963728E0
1.473219158E1,-1.287772064E0,5.081932068E-1,9.709259491E0,9.807463336E0
1.474213058E1,-1.670975189E0,4.959187317E-1,1.020712418E1,1.035487699E1
1.475206958E1,-8.987310791E-1,5.331912231E-1,9.926158447E0,9.981013573E0
1.476200858E1,-1.404080200E-1,8.222401428E-1,9.619745636E0,9.655842758E0
1.477194758E1,-1.541793823E-1,1.039887543E0,9.746232605E0,9.802764272E0
1.478188658E1,-4.595443726E-1,1.033151550E0,1.020921982E1,1.027164799E1
1.479182558E1,-8.771759033E-1,9.430389404E-1,1.036040543E1,1.044015137E1
1.480176358E1,-8.598120117E-1,8.035290527E-1,1.009500732E1,1.016337092E1
1.481170258E1,-6.686595154E-1,5.902226257E-1,9.942923584E0,9.982845170E0
1.482164158E1,-4.867877197E-1,3.056643677E-1,1.008872040E1,1.010508151E1
1.483158058E1,-5.300477600E-1,6.885681152E-2,1.014440460E1,1.015847610E1
1.484151958E1,-6.143225098E-1,3.427871704E-2,1.005623795E1,1.007504287E1
1.485145858E1,-6.411167908E-1,1.499880981E-1,9.961035919E0,9.982773350E0
1.486139758E1,-5.541476440E-1,2.558180237E-1,9.862989807E0,9.881856628E0
1.487133658E1,-5.019062805E-1,3.502716064E-1,9.848919067E0,9.867918064E0
1.488127558E1,-7.297325134E-1,3.757186890E-1,9.999655609E0,1.003328393E1
1.489121458E1,-8.066725159E-1,3.683839417E-1,1.012299911E1,1.016176847E1
1.490115258E1,-6.236032104E-1,4.023632813E-1,9.967023468E0,9.994615250E0
1.491109158E1,-2.073188782E-1,4.111949158E-1,9.857900391E0,9.868650490E0
1.492103058E1,2.769241333E-2,2.047741699E-1,9.854756927E0,9.856923122E0
1.493096958E1,1.070274353E-1,1.646575928E-3,9.681866455E0,9.682458140E0
1.494090858E1,-3.137475586E-1,-7.933502197E-2,9.713301086E0,9.718690733E0
1.495084758E1,-8.981323242E-1,-1.137634277E-1,9.951904907E0,9.992997302E0
1.496078658E1,-1.050665131E0,-2.859054565E-2,9.802665253E0,9.858851895E0
1.497072558E1,-1.146016846E0,6.391708374E-2,9.796228638E0,9.863241634E0
1.498066458E1,-1.221010895E0,1.320254517E-1,1.000878662E1,1.008385382E1
1.499060358E1,-1.425934753E0,1.742376709E-1,9.886790314E0,9.990609160E0
1.500054258E1,-2.110760651E0,1.345701599E-1,9.824968872E0,1.005004642E1
1.501048058E1,-3.008593597E0,-4.490661621E-4,9.901160431E0,1.034816957E1
1.502041958E1,-3.732637939E0,-1.546284485E-1,1.004635849E1,1.071848006E1
1.503035858E1,-4.139791260E0,-1.088237000E-1,1.016146912E1,1.097292891E1
1.504029758E1,-4.447251892E0,3.757186890E-2,1.005788452E1,1.099729522E1
1.505023658E1,-4.641847229E0,2.297721863E-1,9.924511871E0,1.095880819E1
1.506017558E1,-4.144431610E0,4.230203247E-1,1.003917343E1,1.086923469E1
1.507011458E1,-3.549269257E0,5.345384216E-1,1.014799713E1,1.076405543E1
1.508005358E1,-3.184328156E0,5.423222351E-1,1.007180557E1,1.057711334E1
1.508999258E1,-3.016527100E0,4.269122314E-1,1.006312363E1,1.051418789E1
1.509993158E1,-2.655028839E0,2.659968567E-1,1.012015503E1,1.046601501E1
1.510986958E1,-1.952988739E0,4.625381470E-2,1.015548157E1,1.034166864E1
1.511980858E1,-1.134341125E0,-9.071136475E-2,9.949060822E0,1.001392878E1
1.512974758E1,-3.173400879E-2,2.212399292E-1,9.730215912E0,9.732782534E0
1.513968658E1,2.787203979E-1,2.682421875E-1,9.960287476E0,9.967796423E0
1.514962558E1,-0.000000000E0,2.914439392E-1,1.048240173E1,1.048645248E1
1.515956458E1,2.143542480E-1,2.564167786E-1,1.048928741E1,1.049461042E1
1.516950358E1,1.573228455E-1,2.294728088E-1,9.388177185E0,9.392298925E0
1.517944258E1,-4.698728943E-1,4.330494690E-1,7.903564453E0,7.929353280E0
1.518938158E1,-1.793270874E-1,3.507206726E-1,1.012584320E1,1.013350205E1
1.519932058E1,5.273533630E-1,1.977388000E-1,1.127904510E1,1.129309792E1
1.520925858E1,7.035369873E-3,3.272195435E-1,9.623936920E0,9.629500712E0
1.521919758E1,-1.793270874E-1,5.441184998E-1,8.735833740E0,8.754599607E0
1.522913658E1,1.456471252E-1,3.589535522E-1,9.842632141E0,9.850252190E0
1.523907558E1,2.128573608E-1,2.460882568E-1,1.054871384E1,1.055373068E1
1.524901458E1,1.571731567E-2,3.408412170E-1,9.799671478E0,9.805609662E0
1.525895358E1,-7.274871826E-2,4.125421143E-1,9.483678589E0,9.492925942E0
1.526889258E1,5.643264771E-2,3.394940186E-1,9.994715881E0,1.000063930E1
1.527883158E1,1.285826111E-1,3.135978699E-1,1.009994705E1,1.010563247E1
1.528877058E1,8.158035278E-2,3.790118408E-1,9.778415680E0,9.786098229E0
1.529870958E1,2.529739380E-2,3.800596619E-1,9.745633850E0,9.753074615E0
1.530864758E1,6.526428223E-2,3.393443298E-1,9.925410004E0,9.931423752E0
1.531858658E1,9.430389404E-2,3.505709839E-1,9.889185333E0,9.895846593E0
1.532852558E1,9.445358276E-2,3.760180664E-1,9.810748444E0,9.818405985E0
1.533846458E1,7.544311523E-2,3.510200500E-1,9.835447083E0,9.841998072E0
1.534840358E1,8.352630615E-2,3.493734741E-1,9.880353699E0,9.886881595E0
1.535834258E1,1.227447510E-1,3.478765869E-1,9.831405487E0,9.838323955E0
1.536828158E1,1.023870850E-1,3.360511780E-1,9.818981323E0,9.825263749E0
1.537822058E1,3.966751099E-2,3.447331238E-1,9.827962646E0,9.834086852E0
1.538815958E1,4.700225830E-2,3.694317627E-1,9.803563385E0,9.810634235E0
1.539809858E1,9.520202637E-2,3.662882996E-1,9.782307587E0,9.789625747E0
1.540803658E1,8.711883545E-2,3.276686096E-1,9.937085724E0,9.942868253E0
1.541797558E1,-1.734892273E-1,2.718347168E-1,1.000594254E1,1.001113773E1
1.542791458E1,-1.300196228E0,1.342707825E-1,9.585766296E0,9.674474371E0
1.543785358E1,8.090675354E-1,6.686595154E-1,1.016595978E1,1.022000166E1
1.544779258E1,9.277706909E-1,2.278262329E-1,1.034917877E1,1.039317875E1
1.545773158E1,-1.326242065E-1,4.429289246E-1,9.529782715E0,9.540992286E0
1.546767058E1,-1.531315613E-1,3.574566650E-1,9.445507965E0,9.453509680E0
1.547760958E1,-8.117619324E-1,1.824705505E-1,1.003573059E1,1.007016094E1
1.548754858E1,-1.757345581E-1,2.990780640E-1,1.009336075E1,1.009931985E1
1.549748758E1,4.230203247E-1,3.869453430E-1,9.788444824E0,9.805219272E0
1.550742558E1,1.074016571E0,5.200186157E-1,9.724976807E0,9.797913290E0
1.551736458E1,5.825885010E-1,4.819976807E-1,9.972711639E0,1.000133534E1
1.552730358E1,-2.745291138E-1,2.812651062E-1,9.988878021E0,9.996607445E0
1.553724258E1,3.442840576E-2,3.502716064E-1,9.712552643E0,9.718927634E0
1.554718158E1,4.760101318E-2,3.350033569E-1,1.001866608E1,1.002437844E1
1.555712058E1,8.801696777E-2,3.267704773E-1,9.981243896E0,9.986979306E0
1.556705958E1,-1.466949463E-2,3.317102051E-1,9.815538483E0,9.821152812E0
1.557699858E1,8.382568359E-3,3.291654968E-1,9.861642609E0,9.867138143E0
1.558693758E1,3.083587646E-2,3.373983765E-1,9.901459808E0,9.907254658E0
1.559687658E1,3.966751099E-2,3.448828125E-1,9.826465759E0,9.832596147E0
1.560681558E1,8.083190918E-3,3.335064697E-1,9.797725525E0,9.803403356E0
1.561675358E1,6.661148071E-2,3.522175598E-1,9.837393036E0,9.843921782E0
1.562669258E1,8.771759033E-2,3.576063538E-1,9.897567902E0,9.904414523E0
1.563663158E1,4.400848389E-2,3.457809448E-1,9.867480469E0,9.873635197E0
1.564657058E1,6.331832886E-2,3.278182983E-1,9.850865021E0,9.856521481E0
1.565650958E1,3.023712158E-2,3.270698547E-1,9.896071014E0,9.901520615E0
1.566644858E1,3.143463135E-2,3.376977539E-1,9.873917084E0,9.879740203E0
1.567638758E1,5.119354248E-2,3.535647583E-1,9.879006500E0,9.885463988E0
1.568632658E1,3.817062378E-2,3.456312561E-1,9.919272766E0,9.925365997E0
1.569626558E1,4.370910645E-2,3.543132019E-1,9.853260040E0,9.859725237E0
1.570620458E1,2.634521484E-2,3.682342529E-1,9.779164124E0,9.786130057E0
1.571614258E1,-1.751358032E-2,3.549119568E-1,9.491013336E0,9.497663048E0
1.572608158E1,-4.355941772E-2,5.331912231E-1,8.773555298E0,8.789849991E0
1.573602071E1,-1.287322998E-1,1.658551025E-1,1.058568695E1,1.058776880E1
1.574595971E1,3.158432007E-2,1.901046753E-1,1.092877350E1,1.093047243E1
1.575589871E1,1.691482544E-1,3.430865479E-1,1.023825943E1,1.024540266E1
1.576583771E1,3.712280273E-2,2.607577515E-1,1.020188507E1,1.020528450E1
1.577577671E1,-5.882766724E-2,2.984793091E-1,9.935588837E0,9.940245275E0
1.578571571E1,5.478607178E-2,4.073030090E-1,9.477092285E0,9.485998916E0
1.579565471E1,2.474354553E-1,3.580554199E-1,9.390572205E0,9.400652867E0
1.580559371E1,-1.320254517E-1,3.725752258E-1,9.773625641E0,9.781615469E0
