"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.282213650E1,1.226100311E0,-7.830516357E0,6.615642700E0,1.032409980E1
1.283207650E1,1.498084717E0,-7.795189819E0,6.530020752E0,1.027863868E1
1.284201538E1,1.146465912E0,-7.920778656E0,6.324348450E0,1.020051479E1
1.285195437E1,1.293011169E0,-7.939639435E0,5.665119324E0,9.838868288E0
1.286189337E1,1.934876404E0,-7.869585114E0,5.011428680E0,9.528301736E0
1.287183237E1,2.135459290E0,-8.189020844E0,4.523293762E0,9.595855106E0
1.288177137E1,2.653531952E0,-8.476423187E0,4.013603668E0,9.746794154E0
1.289171137E1,3.171903992E0,-8.698411560E0,3.928131409E0,1.005751236E1
1.290165037E1,3.413351898E0,-8.818162537E0,4.234095154E0,1.036043066E1
1.291158937E1,3.187172241E0,-9.036259003E0,4.594695282E0,1.062653605E1
1.292152838E1,3.044219513E0,-9.009165344E0,5.037175140E0,1.076129481E1
1.293146738E1,2.941533051E0,-8.671766968E0,5.510191498E0,1.068711230E1
1.294140738E1,2.886746979E0,-8.386759644E0,5.667514343E0,1.052576668E1
1.295134638E1,2.542762299E0,-8.499026184E0,5.412295074E0,1.039192110E1
1.296128538E1,2.446811829E0,-8.738977203E0,4.972359924E0,1.034799371E1
1.297122438E1,2.758463745E0,-8.775501251E0,4.632716217E0,1.029954387E1
1.298116338E1,3.023861847E0,-8.831035767E0,4.162244568E0,1.022033331E1
1.299110238E1,3.019670563E0,-8.999435577E0,3.987108765E0,1.029588691E1
1.300104238E1,2.517015839E0,-9.136400757E0,4.282145233E0,1.039932475E1
1.301098138E1,2.020498352E0,-9.048832855E0,4.624782715E0,1.036110056E1
1.302092038E1,1.833986206E0,-8.881331177E0,5.025349731E0,1.036801277E1
1.303085938E1,1.950294342E0,-8.856033783E0,5.182373199E0,1.044461461E1
1.304079838E1,2.070644073E0,-9.004225616E0,4.827311554E0,1.042432649E1
1.305073737E1,2.303559723E0,-9.187294922E0,3.854185181E0,1.022582607E1
1.306067737E1,2.658321991E0,-9.154213715E0,3.151097260E0,1.003970709E1
1.307061637E1,2.955154724E0,-9.285790100E0,2.895578613E0,1.016578638E1
1.308055537E1,2.944975891E0,-9.509724426E0,2.467319183E0,1.025648115E1
1.309049437E1,2.860401764E0,-9.687105560E0,2.218237152E0,1.034130013E1
1.310043337E1,3.053200836E0,-9.620643768E0,2.562970276E0,1.041381959E1
1.311037237E1,2.732866974E0,-9.470955048E0,3.148103485E0,1.034785519E1
1.312031238E1,1.904339905E0,-9.348359985E0,3.410058746E0,1.013147795E1
1.313025138E1,1.288071442E0,-9.136700134E0,3.543581085E0,9.884097546E0
1.314019038E1,9.924362183E-1,-8.826844482E0,3.532953186E0,9.559281949E0
1.315012938E1,8.041278076E-1,-8.629704437E0,3.240311737E0,9.253001695E0
1.316006838E1,6.722520447E-1,-8.582552490E0,2.957849121E0,9.102801848E0
1.317000838E1,6.968009949E-1,-8.669222260E0,2.841840363E0,9.149699605E0
1.317994738E1,1.071920929E0,-8.593629456E0,2.900518341E0,9.133043761E0
1.318988638E1,1.526824951E0,-8.679999847E0,3.407214661E0,9.448952509E0
1.319982538E1,2.096091156E0,-8.767567749E0,4.095034332E0,9.901169050E0
1.320976438E1,2.224224701E0,-8.956025848E0,4.101021881E0,1.009831446E1
1.321970338E1,2.155367889E0,-9.148675232E0,3.714375916E0,1.010645624E1
1.322964338E1,2.261497192E0,-9.206305389E0,3.200045471E0,1.000553444E1
1.323958237E1,2.084714813E0,-9.190288696E0,2.697390747E0,9.802211945E0
1.324952137E1,2.023342438E0,-8.938961334E0,2.995121613E0,9.642079539E0
1.325946037E1,1.739233246E0,-9.010512543E0,3.456761627E0,9.806297442E0
1.326939937E1,1.287023621E0,-9.190588074E0,3.578458557E0,9.946290996E0
1.327933837E1,1.098266144E0,-9.287137299E0,3.599414978E0,1.002062353E1
1.328927837E1,1.236279144E0,-9.458830261E0,3.308719482E0,1.009680547E1
1.329921737E1,1.601220245E0,-9.473200378E0,2.738255768E0,9.990168984E0
1.330915638E1,1.853894806E0,-9.346563721E0,2.301613770E0,9.802683575E0
1.331909538E1,1.949994965E0,-9.165140991E0,2.125280457E0,9.608283237E0
1.332903438E1,1.726958771E0,-8.989705811E0,2.042053528E0,9.379082032E0
1.333897438E1,1.084494781E0,-8.870703278E0,2.124382324E0,9.185777367E0
1.334891338E1,4.671784973E-1,-8.723858643E0,2.466421051E0,9.077841052E0
1.335885238E1,1.372645569E-1,-8.456364899E0,2.860252075E0,8.928045183E0
1.336879138E1,-5.284011841E-2,-8.302784271E0,2.856659546E0,8.780633377E0
1.337873038E1,-6.780899048E-2,-8.455766144E0,2.342628479E0,8.774536303E0
1.338866938E1,4.429289246E-1,-8.432265015E0,1.935924225E0,8.662971887E0
1.339860938E1,8.238867188E-1,-8.558153229E0,1.880689087E0,8.801009457E0
1.340854838E1,1.059646454E0,-8.891659698E0,1.971400452E0,9.169017534E0
1.341848738E1,1.239572296E0,-9.215885468E0,2.058070221E0,9.523903478E0
1.342842638E1,1.344055023E0,-9.330097961E0,2.349065094E0,9.714696016E0
1.343836537E1,1.486259308E0,-9.321715393E0,2.652933197E0,9.805172061E0
1.344830437E1,1.447489929E0,-9.408684540E0,2.581980743E0,9.863325830E0
1.345824437E1,1.390458527E0,-9.587412872E0,2.292183380E0,9.955197896E0
1.346818337E1,1.519789581E0,-9.870324554E0,1.901196442E0,1.016600291E1
1.347812237E1,1.808988190E0,-1.010144394E1,1.882784729E0,1.043343118E1
1.348806137E1,2.021995239E0,-1.026146118E1,2.030527496E0,1.065406459E1
1.349800037E1,2.107766876E0,-1.037193146E1,2.495909729E0,1.087424520E1
1.350793938E1,2.115700378E0,-1.045171555E1,3.062631226E0,1.109478508E1
1.351787938E1,2.070195007E0,-1.047476761E1,3.446133728E0,1.121972823E1
1.352781838E1,2.039359131E0,-1.051727921E1,3.451522522E0,1.125545003E1
1.353775738E1,1.978286133E0,-1.053988220E1,3.156935120E0,1.117895220E1
1.354769638E1,1.903890839E0,-1.048285080E1,2.864742737E0,1.103275633E1
1.355763538E1,1.805096283E0,-1.050620224E1,2.772085419E0,1.101467728E1
1.356757538E1,1.722917175E0,-1.056727524E1,2.747386780E0,1.105368191E1
1.357751438E1,1.699266357E0,-1.045291306E1,3.072660370E0,1.102688257E1
1.358745338E1,1.694775696E0,-1.024948608E1,3.688928833E0,1.102417460E1
1.359739238E1,1.522483978E0,-1.005533981E1,3.945046234E0,1.090830904E1
1.360733138E1,1.149459686E0,-9.872120819E0,4.106859741E0,1.075389808E1
1.361727038E1,7.767347717E-1,-9.668244781E0,4.522994385E0,1.070213774E1
1.362721037E1,5.786965942E-1,-9.550888824E0,4.988675995E0,1.079079493E1
1.363714937E1,1.043480072E0,-9.373657379E0,5.126539307E0,1.073478964E1
1.364708837E1,1.837129669E0,-9.400451660E0,4.695435791E0,1.066727023E1
1.365702737E1,2.421215057E0,-9.783205719E0,4.110302582E0,1.088429988E1
1.366696637E1,2.946472778E0,-1.030023056E1,4.066443787E0,1.145916299E1
1.367690537E1,3.715124359E0,-1.041294617E1,4.898563385E0,1.209245716E1
1.368684537E1,4.129762115E0,-1.052162018E1,5.771098938E0,1.269113901E1
1.369678438E1,3.165766754E0,-1.084644470E1,5.404511261E0,1.252502231E1
1.370672338E1,1.435514832E0,-1.065604065E1,4.619693298E0,1.170271214E1
1.371666238E1,6.280938721E-1,-9.642797699E0,5.275778961E0,1.100962729E1
1.372660138E1,2.630030823E-1,-8.789721680E0,6.366111603E0,1.085613904E1
1.373654038E1,-6.840774536E-2,-8.431366882E0,6.486012268E0,1.063771509E1
1.374648038E1,-3.242257690E-1,-8.160879364E0,5.618865509E0,9.913461754E0
1.375641938E1,-3.617976379E-1,-8.115373993E0,5.161117401E0,9.624309087E0
1.376635838E1,-2.257305908E-1,-8.078101501E0,5.480852509E0,9.764549267E0
1.377629738E1,-2.275268555E-1,-8.181835785E0,5.648653564E0,9.944922945E0
1.378623638E1,-5.968089294E-1,-8.169561310E0,4.970264282E0,9.581306796E0
1.379617638E1,-8.779243469E-1,-7.657625885E0,5.505251770E0,9.471947128E0
1.380611538E1,-5.635780334E-1,-6.949298859E0,6.556964722E0,9.571006279E0
1.381605438E1,-4.989125061E-1,-6.358926544E0,7.520810394E0,9.861412144E0
1.382599337E1,-8.384065247E-1,-5.929619293E0,7.893984375E0,9.908496343E0
1.383593271E1,-1.008901978E0,-5.761668549E0,7.356601868E0,9.398632810E0
1.384587171E1,-1.072519684E0,-5.659880219E0,5.928870850E0,8.266562291E0
1.385581171E1,-1.193168793E0,-5.536836090E0,4.683760071E0,7.349681221E0
1.386575071E1,-1.205892334E0,-5.419929199E0,4.354295197E0,7.056181368E0
1.387568971E1,-1.088087311E0,-5.336851959E0,4.819078674E0,7.272512778E0
1.388562871E1,-8.810678101E-1,-5.354215851E0,6.027665405E0,8.110281012E0
1.389556771E1,-4.050576782E-1,-5.139562225E0,7.945177917E0,9.471273607E0
1.390550671E1,2.303709412E-1,-4.894970856E0,9.748178558E0,1.091058182E1
1.391544671E1,5.641767883E-1,-5.075046387E0,1.060993652E1,1.177476727E1
1.392538571E1,5.465135193E-1,-5.357209625E0,1.064765808E1,1.193193172E1
1.393532471E1,3.992198181E-1,-5.336402893E0,1.041174866E1,1.170645473E1
1.394526371E1,3.632945251E-1,-5.122946777E0,1.017898270E1,1.140123920E1
1.395520271E1,3.317102051E-1,-4.898713074E0,9.763746185E0,1.092877674E1
1.396514171E1,3.046165466E-1,-4.658911743E0,9.524992676E0,1.060772055E1
1.397508171E1,1.631607056E-1,-4.332740021E0,9.613907776E0,1.054639655E1
1.398502071E1,-2.686912537E-1,-3.997586975E0,9.766141205E0,1.055606038E1
1.399495971E1,-8.223898315E-1,-3.682941284E0,9.432485046E0,1.015933835E1
1.400489871E1,-1.403331757E0,-3.566932526E0,8.707692261E0,9.514002952E0
1.401483771E1,-1.646575928E0,-3.489693146E0,8.400680695E0,9.244490612E0
1.402477671E1,-1.453178101E0,-3.261118469E0,8.607550507E0,9.318612879E0
1.403471671E1,-9.987231445E-1,-2.983296204E0,8.606652374E0,9.163622060E0
1.404465571E1,-4.950205994E-1,-2.657274170E0,8.578061829E0,8.993847683E0
1.405459471E1,-1.871109009E-1,-2.402204590E0,8.558452606E0,8.891159002E0
1.406453371E1,-1.686991882E-1,-2.151625671E0,8.984915771E0,9.240490456E0
1.407447271E1,-2.390528870E-1,-1.972597961E0,9.786498871E0,9.986182912E0
1.408441271E1,-2.463876343E-1,-1.938917999E0,1.029514114E1,1.047902863E1
1.409435171E1,-2.844085693E-1,-1.895208893E0,1.024319916E1,1.042093249E1
1.410429071E1,-4.234693909E-1,-1.635349274E0,9.774074707E0,9.918983312E0
1.411422971E1,-7.153623962E-1,-1.442400513E0,9.413474579E0,9.550171006E0
1.412416871E1,-8.065228271E-1,-1.312171326E0,9.125473480E0,9.254541528E0
1.413410771E1,-8.005352783E-1,-1.100212097E0,8.755293274E0,8.860388462E0
1.414404771E1,-8.442443848E-1,-9.672885132E-1,8.358169098E0,8.456204014E0
1.415398671E1,-8.244854736E-1,-1.025218048E0,8.379873962E0,8.482519435E0
1.416392571E1,-8.292755127E-1,-1.119072876E0,8.690328369E0,8.801240205E0
1.417386471E1,-8.454418945E-1,-8.919950867E-1,8.839867401E0,8.924891198E0
1.418380371E1,-1.024319916E0,-6.276448059E-1,9.117240601E0,9.196045099E0
1.419374271E1,-1.356179810E0,-5.905220032E-1,9.637109528E0,9.749965126E0
1.420368271E1,-1.581161957E0,-5.294490051E-1,9.954898682E0,1.009358198E1
1.421362171E1,-1.632654877E0,-4.123924255E-1,9.874665527E0,1.001721761E1
1.422356071E1,-1.526375885E0,-3.010240173E-1,9.445657654E0,9.572924700E0
1.423349971E1,-1.345402222E0,-1.697470093E-1,8.902287598E0,9.004978937E0
1.424343871E1,-1.192270660E0,-7.289840698E-2,8.648116150E0,8.730219725E0
1.425337771E1,-8.187973022E-1,-4.355941772E-2,8.436605988E0,8.476358123E0
1.426331771E1,-5.216651917E-1,-8.652008057E-2,8.686735840E0,8.702815628E0
1.427325671E1,-1.450483704E-1,-6.616241455E-2,9.340276794E0,9.341637281E0
1.428319571E1,1.689985657E-1,9.415420532E-2,1.002615051E1,1.002801673E1
1.429313471E1,2.092648315E-1,2.519261169E-1,1.065858536E1,1.066361573E1
1.430307371E1,-7.589218140E-2,3.194357300E-1,1.085856949E1,1.086353212E1
1.431301271E1,-5.333409119E-1,3.381468201E-1,1.078701828E1,1.080548746E1
1.432295271E1,-9.538165283E-1,4.144880676E-1,1.070109695E1,1.075151349E1
1.433289171E1,-1.283281403E0,5.104385376E-1,1.084674408E1,1.093431369E1
1.434283071E1,-1.668879547E0,4.893324280E-1,1.097203354E1,1.110901099E1
1.435276971E1,-2.011517029E0,4.147874451E-1,1.083851120E1,1.103139041E1
1.436270871E1,-2.157014465E0,3.531156921E-1,1.049931656E1,1.072441375E1
1.437264771E1,-1.985171814E0,2.583627319E-1,1.008213409E1,1.027896329E1
1.438258771E1,-1.383722534E0,2.880010986E-1,9.451046448E0,9.556145229E0
1.439252671E1,-6.596781921E-1,3.671864319E-1,8.963659973E0,8.995398896E0
1.440246571E1,-2.423460388E-1,3.737727356E-1,8.895850983E0,8.906997382E0
1.441240471E1,2.694396973E-2,3.971241760E-1,9.012009430E0,9.020795284E0
1.442234371E1,2.375559998E-1,4.375401306E-1,9.072034607E0,9.085685782E0
1.443228271E1,4.328997803E-1,4.715194702E-1,8.973689117E0,8.996489827E0
1.444222271E1,5.932164001E-1,5.610333252E-1,9.076824646E0,9.113474077E0
1.445216171E1,6.674620056E-1,5.782475281E-1,9.371711426E0,9.413227437E0
1.446210071E1,6.273454285E-1,6.060896301E-1,9.380842438E0,9.421311574E0
1.447203971E1,3.778143311E-1,7.155120850E-1,9.270970917E0,9.306213137E0
1.448197871E1,1.014889526E-1,8.023315430E-1,9.264234924E0,9.299466901E0
1.449191871E1,-8.547225952E-2,8.135581970E-1,9.431287537E0,9.466697790E0
1.450185771E1,-4.116439819E-2,8.346643066E-1,9.506281586E0,9.542942345E0
1.451179671E1,2.050735474E-1,9.226812744E-1,9.480086060E0,9.527089146E0
1.452173571E1,3.647914124E-1,9.662406921E-1,9.357191620E0,9.414017679E0
1.453167471E1,4.273612976E-1,9.503736877E-1,9.157207489E0,9.216306029E0
1.454161371E1,3.345542908E-1,8.768765259E-1,9.043593750E0,9.092162940E0
1.455155371E1,7.214996338E-2,8.563691711E-1,9.088051300E0,9.128595194E0
1.456149271E1,-2.152523804E-1,9.086105347E-1,9.245523834E0,9.292557111E0
1.457143171E1,-4.146377563E-1,9.928852844E-1,9.432035980E0,9.493210647E0
1.458137071E1,-5.186714172E-1,1.099014587E0,9.452243958E0,9.530045589E0
1.459130971E1,-5.194198608E-1,1.174906769E0,9.448801117E0,9.535724695E0
1.460124871E1,-4.439767456E-1,1.222807159E0,9.678872681E0,9.765907488E0
1.461118871E1,-2.918930054E-1,1.304387512E0,1.002136047E1,1.011010851E1
1.462112771E1,-2.068698120E-1,1.383572845E0,1.025457550E1,1.034955978E1
1.463106671E1,-2.531236267E-1,1.409768372E0,1.029588959E1,1.039504020E1
1.464100571E1,-4.320016479E-1,1.364113312E0,1.014006363E1,1.024052347E1
1.465094471E1,-6.947053528E-1,1.152453461E0,1.026789780E1,1.035569842E1
1.466088371E1,-4.580474854E-1,1.714085541E0,1.033615585E1,1.048732638E1
1.467082371E1,-7.568261719E-1,1.350791016E0,1.058374100E1,1.069640106E1
1.468076271E1,-1.362167358E0,6.010002136E-1,1.092622879E1,1.102720167E1
1.469070171E1,-1.506317596E0,6.439608765E-1,1.093071945E1,1.105279630E1
1.470064071E1,-1.196611633E0,8.196954346E-1,1.070483917E1,1.080265531E1
1.471057971E1,-6.060896301E-1,1.070274353E0,1.068897217E1,1.075950546E1
1.472051871E1,2.146536255E-1,1.388063507E0,1.082593735E1,1.091667147E1
1.473045871E1,7.059320068E-1,1.576072540E0,1.107172623E1,1.120559977E1
1.474039771E1,9.797126770E-1,1.734742584E0,1.131107849E1,1.148519331E1
1.475033671E1,1.096469879E0,1.887574768E0,1.131062943E1,1.151935427E1
1.476027571E1,9.235794067E-1,1.931732941E0,1.109867020E1,1.130332125E1
1.477021471E1,7.174580383E-1,1.914967804E0,1.058718384E1,1.078287111E1
1.478015471E1,6.345304871E-1,1.987417145E0,1.027717850E1,1.048679425E1
1.479009371E1,5.867797852E-1,2.220183105E0,1.010324020E1,1.036093558E1
1.480003271E1,7.333250427E-1,2.617007904E0,1.003782623E1,1.039925245E1
1.480997171E1,1.060394897E0,3.051105194E0,1.014141083E1,1.064339672E1
1.481991071E1,1.232836304E0,3.314557343E0,1.015233810E1,1.075063462E1
1.482984971E1,1.344055023E0,3.414699097E0,1.009321106E1,1.073962585E1
1.483979271E1,1.384470978E0,3.523971863E0,9.695787506E0,1.040881516E1
1.484973171E1,1.263372803E0,3.613635406E0,9.187893677E0,9.953484913E0
1.485967071E1,1.152902527E0,3.791615295E0,8.924740906E0,9.765066872E0
1.486960971E1,8.936416626E-1,3.968996429E0,8.866811371E0,9.755607206E0
1.487954871E1,7.565267944E-1,4.269870758E0,8.880133667E0,9.882353112E0
1.488948771E1,8.852590942E-1,4.678670654E0,8.861422577E0,1.005974417E1
1.489942771E1,9.714797974E-1,4.963977356E0,8.702902222E0,1.006604944E1
1.490936671E1,1.120270386E0,5.194198608E0,8.582702179E0,1.009442825E1
1.491930571E1,9.714797974E-1,5.316344604E0,8.397537231E0,9.986286823E0
1.492924471E1,5.641767883E-1,5.254223785E0,7.812104645E0,9.431550351E0
1.493918371E1,3.348536682E-1,5.264252930E0,7.298522644E0,9.005160669E0
1.494912271E1,3.128494263E-1,5.493725739E0,7.160060577E0,9.030247213E0
1.495906271E1,5.278024292E-1,5.799240417E0,7.224576416E0,9.279238612E0
1.496900171E1,9.898915100E-1,6.011049957E0,7.408394165E0,9.591502015E0
1.497894071E1,1.648970947E0,6.153104553E0,7.586972809E0,9.906662265E0
1.498887971E1,2.324216766E0,6.410569153E0,7.723339233E0,1.030278357E1
1.499881871E1,2.571502533E0,6.533313904E0,7.842192078E0,1.052600553E1
1.500875771E1,2.420017548E0,6.604565735E0,7.822732544E0,1.052007214E1
1.501869771E1,1.846859436E0,6.704108734E0,7.269033966E0,1.005956353E1
1.502863671E1,1.118324432E0,6.727460175E0,6.522236938E0,9.436574835E0
1.503857571E1,7.200027466E-1,6.924151154E0,5.901477814E0,9.126319824E0
1.504851471E1,4.200265503E-1,7.103927307E0,5.349276123E0,8.902637841E0
1.505845371E1,5.216651917E-1,7.276518402E0,4.970264282E0,8.827422141E0
1.506839271E1,8.506809998E-1,7.432344360E0,4.740192719E0,8.856231019E0
1.507833271E1,1.143172760E0,7.481591949E0,4.821623383E0,8.973801541E0
1.508827171E1,1.282233582E0,7.558382263E0,4.996310120E0,9.150758450E0
1.509821071E1,1.226848755E0,7.924520874E0,5.109175415E0,9.508252330E0
1.510814971E1,1.295256500E0,8.239316254E0,4.890779572E0,9.668699320E0
1.511808871E1,1.153351593E0,8.281229095E0,4.475692749E0,9.483712396E0
1.512802771E1,7.026388550E-1,8.212222595E0,4.265978851E0,9.280779971E0
1.513796771E1,8.205935669E-1,8.363408203E0,4.364024963E0,9.469143808E0
1.514790671E1,9.779164124E-1,8.411158905E0,4.521647186E0,9.599437896E0
1.515784571E1,1.046324158E0,8.389603729E0,4.622986450E0,9.635987168E0
1.516778471E1,1.377884674E0,8.532107391E0,4.270768890E0,9.640274354E0
1.517772371E1,1.433269501E0,8.482261047E0,3.614683228E0,9.331074363E0
1.518766271E1,1.250649261E0,8.444389801E0,2.888243866E0,9.011869690E0
1.519760271E1,1.056502991E0,8.594377899E0,2.263892212E0,8.950125027E0
1.520754171E1,6.991960144E-1,8.614885254E0,2.009122009E0,8.873651686E0
1.521748071E1,6.215075684E-1,8.644523621E0,2.168690186E0,8.934051567E0
1.522741971E1,5.557942200E-1,8.602760468E0,2.502046967E0,8.976448847E0
1.523735871E1,7.223977661E-1,8.614735565E0,3.301983490E0,9.254113807E0
1.524729771E1,8.747808838E-1,8.743168488E0,4.226461029E0,9.750446637E0
1.525723771E1,7.785310364E-1,8.795858917E0,4.869972839E0,1.008414003E1
1.526717671E1,7.713459778E-1,8.746461639E0,4.945565643E0,1.007740966E1
1.527711571E1,8.303233337E-1,8.616082764E0,4.461023254E0,9.737918027E0
1.528705471E1,8.551716614E-1,8.477770386E0,3.679348755E0,9.281245420E0
1.529699371E1,8.217910767E-1,8.458161163E0,2.862347717E0,8.967099046E0
1.530693371E1,8.945397949E-1,8.676557007E0,2.349514160E0,9.033441190E0
1.531687271E1,7.318281555E-1,8.696166229E0,2.188898163E0,8.997230391E0
1.532681171E1,4.420307922E-1,8.745114441E0,2.069446564E0,8.997501147E0
1.533675071E1,5.807922363E-2,8.871002655E0,2.234253845E0,9.148221223E0
1.534668971E1,-3.736230469E-1,8.914861450E0,2.522554321E0,9.272412262E0
1.535662871E1,-6.484515381E-1,8.936266937E0,2.589165802E0,9.326367767E0
1.536656871E1,-7.696994019E-1,8.939709778E0,2.386337585E0,9.284689287E0
1.537650771E1,-7.321275330E-1,8.961863708E0,2.258054352E0,9.270912647E0
1.538644671E1,-5.845344543E-1,9.093140717E0,1.963167572E0,9.320993270E0
1.539638571E1,-7.243437195E-1,9.011111298E0,1.738784180E0,9.205876985E0
1.540632471E1,-6.174659729E-1,9.042096863E0,1.889520721E0,9.258027245E0
1.541626371E1,-2.915936279E-1,9.177265778E0,2.051334229E0,9.408252022E0
1.542620371E1,-2.694396973E-1,9.202263794E0,2.046693878E0,9.430970921E0
1.543614271E1,-4.625381470E-1,9.100176086E0,2.012864227E0,9.331600545E0
1.544608171E1,-5.336402893E-1,9.101822662E0,2.305505676E0,9.404430028E0
1.545602071E1,-4.869374084E-1,9.212592316E0,2.581980743E0,9.579957713E0
1.546595971E1,-6.725514221E-1,9.214388580E0,2.902164917E0,9.683999356E0
1.547589871E1,-9.952803040E-1,9.352251892E0,3.313659210E0,9.971736845E0
1.548583871E1,-1.190175018E0,9.593999176E0,3.740272064E0,1.036585606E1
1.549577771E1,-1.250200195E0,9.698032837E0,4.093836823E0,1.060067646E1
1.550571671E1,-1.063688049E0,9.727970581E0,4.204456787E0,1.065092957E1
1.551565571E1,-7.424560547E-1,9.598340149E0,4.086951141E0,1.045861101E1
1.552559471E1,-4.646337891E-1,9.552236023E0,3.993695068E0,1.036391325E1
1.553553371E1,-3.179388428E-1,9.553882599E0,3.701951752E0,1.025096115E1
1.554547371E1,-2.462379456E-1,9.504934387E0,3.509901123E0,1.013527586E1
1.555541271E1,-1.486408997E-1,9.633367310E0,3.626808014E0,1.029454206E1
1.556535171E1,-4.312532043E-1,9.643396454E0,3.624862061E0,1.031119292E1
1.557529071E1,-8.102650452E-1,9.608069916E0,3.794459381E0,1.036192352E1
1.558522971E1,-9.415420532E-1,9.743987274E0,3.942651215E0,1.055349648E1
1.559516871E1,-9.737251282E-1,9.791438599E0,3.923191681E0,1.059300918E1
1.560510871E1,-8.634045410E-1,9.762548676E0,3.803440704E0,1.051280102E1
1.561504771E1,-8.936416626E-1,9.643246765E0,3.619922333E0,1.033898647E1
1.562498671E1,-1.043480072E0,9.497150574E0,3.394640808E0,1.013944308E1
1.563492571E1,-1.099463654E0,9.585766296E0,3.234324188E0,1.017627578E1
1.564486471E1,-1.148411865E0,9.630074158E0,3.261417847E0,1.023200980E1
1.565480371E1,-9.981243896E-1,9.803114319E0,3.285368042E0,1.038705665E1
1.566474371E1,-8.499325562E-1,9.867181091E0,3.410657501E0,1.047455167E1
1.567468271E1,-6.539900208E-1,9.823471985E0,3.535946960E0,1.046093809E1
1.568462171E1,-5.824388123E-1,9.667795715E0,3.680097198E0,1.036091812E1
1.569456071E1,-4.114942932E-1,9.597891083E0,3.579356689E0,1.025186008E1
1.570449971E1,-3.140469360E-1,9.511221313E0,3.355572052E0,1.009067987E1
1.571443871E1,-3.764671326E-1,9.461075592E0,2.923271027E0,9.909550563E0
1.572437871E1,-3.022215271E-1,9.405840454E0,2.522105255E0,9.742801826E0
1.573431771E1,-3.582051086E-1,9.236841888E0,2.123484192E0,9.484552920E0
1.574425671E1,-3.733236694E-1,9.138646088E0,1.704056396E0,9.303656866E0
